S,Input_d,d_ref,vel_ref,Input_vel,vel_md,vel_mi,curva,fuzzyOut,VELpwm_out,Input_theta,direccion,thethaPWM_out,E
S,40.00,9.30,10.05,9.97,14.96,7.48,20.00,0.06,524.40,-0.00,1.00,69.65,E
S,32.90,9.30,10.00,11.22,14.96,7.48,15.00,0.06,294.63,-0.24,1.00,122.27,E
S,32.90,9.30,10.23,11.22,14.96,9.97,10.00,0.07,284.77,-0.35,1.00,121.18,E
S,32.90,9.30,10.00,11.22,14.96,7.48,15.00,0.06,473.92,-0.51,1.00,146.10,E
S,34.10,9.30,10.00,11.22,14.96,7.48,15.00,0.06,466.64,-0.51,1.00,166.11,E
S,34.10,9.30,19.73,7.48,9.97,4.99,10.00,0.37,1023.00,-0.48,1.00,153.24,E
S,22.60,9.30,19.63,17.45,24.93,12.47,25.00,0.36,735.54,-1.31,1.00,251.17,E
S,22.60,9.30,19.11,7.48,12.47,2.49,20.00,0.35,-250.19,2.77,0.00,-113.52,E
S,22.60,9.30,32.45,13.71,17.45,9.97,15.00,0.76,1023.00,-0.40,1.00,192.12,E
S,13.30,9.30,30.99,29.92,37.40,22.44,30.00,0.72,1023.00,-1.97,1.00,385.52,E
S,13.30,9.30,24.34,32.41,42.39,22.44,40.00,0.51,1023.00,-3.89,1.00,611.40,E
S,5.50,9.30,9.70,17.45,29.92,4.99,50.00,0.44,361.30,-3.88,1.00,564.62,E
S,5.50,9.30,9.17,11.22,24.93,-2.49,55.00,0.32,255.23,-2.76,1.00,452.16,E
S,4.10,9.30,7.33,17.45,29.92,4.99,50.00,0.32,899.27,-0.31,1.00,193.84,E
S,4.10,9.30,6.58,14.96,22.44,9.97,20.00,0.62,-186.77,0.76,0.00,116.41,E
S,4.10,9.30,5.92,8.73,9.97,7.48,5.00,0.83,186.90,0.88,1.00,126.91,E
S,2.90,9.30,3.94,7.48,9.97,4.99,10.00,0.50,-313.25,2.04,0.00,-42.60,E
S,2.90,9.30,3.81,4.99,7.48,2.49,10.00,0.50,205.09,1.06,1.00,31.65,E
S,2.90,9.30,3.48,4.99,7.48,2.49,10.00,0.53,698.51,1.44,1.00,-45.20,E
S,3.40,9.30,2.37,6.23,7.48,4.99,5.00,0.83,-41.25,2.30,0.00,-132.05,E
S,3.40,9.30,3.85,4.99,8.31,1.66,20.00,0.59,-232.65,2.37,0.00,-574.19,E
S,3.90,9.30,2.78,7.48,4.99,9.97,10.00,0.99,279.70,1.86,1.00,-141.25,E
S,3.90,9.30,3.47,3.74,4.99,2.49,5.00,0.83,429.63,0.43,1.00,-0.68,E
S,4.30,9.30,5.42,6.23,14.96,-2.49,35.00,0.63,705.19,0.98,1.00,-99.70,E
S,4.30,9.30,3.75,8.73,9.97,7.48,5.00,0.99,-463.78,2.72,0.00,-283.36,E
S,4.30,9.30,4.93,7.48,9.97,4.99,10.00,0.69,51.36,1.21,1.00,-174.83,E
S,4.50,9.30,4.80,9.97,12.47,7.48,10.00,0.83,-172.34,2.76,0.00,-365.87,E
S,4.50,9.30,5.12,9.97,7.48,12.47,10.00,0.71,51.96,1.77,1.00,-282.63,E
S,4.70,9.30,4.58,4.99,7.48,2.49,10.00,0.99,333.39,3.50,0.00,-464.95,E
S,4.70,9.30,5.00,11.22,12.47,9.97,5.00,0.83,300.32,0.80,1.00,-253.67,E
S,4.90,9.30,5.81,6.23,4.99,7.48,5.00,0.73,-251.80,3.56,0.00,-1023.00,E
S,4.90,9.30,5.37,2.49,2.49,2.49,0.00,0.83,-31.53,3.90,0.00,-1023.00,E
S,4.90,9.30,5.23,6.23,7.48,4.99,5.00,0.83,584.23,-1.49,1.00,8.56,E
S,5.10,9.30,6.08,4.99,9.97,0.00,20.00,0.70,122.24,-0.96,1.00,-61.87,E
S,5.10,9.30,5.82,5.82,8.31,3.32,15.00,0.75,-314.52,3.79,0.00,-500.39,E
S,5.20,9.30,5.66,4.16,1.66,6.65,15.00,0.78,233.67,1.07,1.00,-240.51,E
S,5.50,9.30,6.08,3.74,4.99,2.49,5.00,0.99,475.56,-0.99,1.00,-82.82,E
S,5.50,9.30,6.27,8.73,9.97,7.48,5.00,0.83,122.93,-1.08,1.00,-68.41,E
S,6.00,9.30,7.81,5.82,8.31,3.32,15.00,0.83,355.35,-0.62,1.00,-128.75,E
S,6.00,9.30,7.70,7.48,4.99,9.97,10.00,0.85,-43.66,4.29,0.00,-1023.00,E
S,6.20,9.30,8.27,11.22,12.47,9.97,5.00,0.85,-138.87,-1.32,1.00,-57.75,E
S,6.20,9.30,8.06,12.47,9.97,14.96,10.00,0.86,-169.92,3.97,0.00,-1023.00,E
S,6.40,9.30,8.64,13.71,19.95,7.48,25.00,0.84,-453.82,3.64,0.00,-1023.00,E
S,6.40,9.30,8.53,8.73,7.48,9.97,5.00,0.83,837.45,1.73,1.00,-396.85,E
S,6.10,9.30,7.42,6.65,4.99,8.31,10.00,0.84,116.13,-0.08,1.00,-118.07,E
S,6.10,9.30,7.19,9.97,9.97,9.97,0.00,0.99,379.48,-1.38,1.00,-71.24,E
S,6.10,9.30,7.06,8.31,8.31,8.31,0.00,0.99,-304.95,3.14,0.00,-507.49,E
S,6.30,9.30,7.68,8.73,9.97,7.48,5.00,0.83,910.97,-0.40,1.00,-176.27,E
S,6.60,9.30,8.62,9.97,12.47,7.48,10.00,0.88,703.39,0.33,1.00,-309.90,E
S,6.60,9.30,8.53,8.73,4.99,12.47,15.00,0.88,474.03,0.32,1.00,-261.63,E
S,6.40,9.30,7.57,4.99,4.99,4.99,0.00,0.99,694.07,-0.68,1.00,-182.27,E
S,6.40,9.30,7.54,8.73,9.97,7.48,5.00,0.84,119.37,-0.02,1.00,-259.27,E
S,6.70,9.30,8.47,8.73,7.48,9.97,5.00,0.86,86.30,-0.06,1.00,-266.26,E
S,6.70,9.30,8.38,11.22,4.99,17.45,25.00,0.86,65.17,-1.06,1.00,-61.75,E
S,6.90,9.30,8.96,13.71,17.45,9.97,15.00,0.91,156.87,-1.81,1.00,-73.23,E
S,6.90,9.30,8.95,11.22,12.47,9.97,5.00,0.99,328.19,-1.45,1.00,-47.07,E
S,6.80,9.30,8.41,7.48,9.97,4.99,10.00,0.90,449.69,-0.85,1.00,-217.35,E
S,6.80,9.30,8.35,11.22,12.47,9.97,5.00,0.99,319.15,-1.14,1.00,-123.11,E
S,7.00,9.30,8.94,11.22,12.47,9.97,5.00,0.89,791.89,-0.84,1.00,-107.67,E
S,7.00,9.30,8.86,13.71,12.47,14.96,5.00,0.89,154.36,0.31,1.00,-273.70,E
S,7.00,9.30,8.78,13.71,7.48,19.95,25.00,0.88,515.46,-0.09,1.00,-145.64,E
S,7.20,9.30,9.49,12.47,14.96,9.97,10.00,0.94,806.93,-0.61,1.00,-208.08,E
S,7.20,9.30,9.41,12.47,9.97,14.96,10.00,0.93,987.79,-0.04,1.00,-73.68,E
S,6.80,9.30,7.83,5.82,6.65,4.99,5.00,0.90,-1.86,0.62,0.00,-248.54,E
S,6.80,9.30,7.75,13.71,14.96,12.47,5.00,0.87,364.92,0.55,1.00,-297.88,E
S,7.50,9.30,10.30,11.22,9.97,12.47,5.00,0.94,1.73,0.37,1.00,-286.26,E
S,7.50,9.30,10.27,9.97,7.48,12.47,10.00,0.96,1023.00,-0.57,1.00,-135.94,E
S,7.50,9.30,10.06,11.22,9.97,12.47,5.00,0.90,160.83,-0.68,1.00,-147.87,E
S,7.10,9.30,8.56,7.48,8.31,6.65,5.00,0.92,-255.03,0.58,0.00,-1023.00,E
S,6.80,9.30,7.24,9.97,7.48,12.47,10.00,0.87,-84.25,0.02,0.00,-227.11,E
S,6.80,9.30,7.06,11.22,7.48,14.96,15.00,0.96,-299.54,0.53,0.00,-893.42,E
S,7.50,9.30,9.65,11.22,9.97,12.47,5.00,0.94,901.22,-1.08,1.00,-55.81,E
S,7.50,9.30,9.61,8.73,12.47,4.99,15.00,0.96,892.10,-1.12,1.00,-100.13,E
S,7.60,9.30,9.99,12.47,12.47,12.47,0.00,0.99,319.59,0.02,1.00,-195.76,E
S,7.60,9.30,9.92,9.97,9.97,9.97,0.00,0.99,124.37,-0.48,1.00,192.41,E
S,7.60,9.30,9.68,4.99,4.99,4.99,0.00,0.90,470.80,-0.62,1.00,-128.74,E
S,7.10,9.30,7.81,7.48,9.97,4.99,10.00,0.90,370.45,-0.94,1.00,-33.11,E
S,7.10,9.30,7.72,8.73,9.97,7.48,5.00,0.92,169.60,-0.41,1.00,-123.87,E
S,7.30,9.30,8.41,7.48,7.48,7.48,0.00,0.99,464.07,-0.64,1.00,-34.76,E
S,7.30,9.30,8.32,6.23,4.99,7.48,5.00,0.94,72.73,-0.16,1.00,-140.65,E
S,7.30,9.30,8.24,8.73,7.48,9.97,5.00,0.93,430.75,-0.87,1.00,-10.68,E
S,7.40,9.30,8.58,11.22,9.97,12.47,5.00,0.99,112.08,-0.77,1.00,-40.27,E
S,7.40,9.30,8.50,7.48,7.48,7.48,0.00,0.99,94.76,-1.01,1.00,-15.23,E
S,7.70,9.30,9.59,11.22,12.47,9.97,5.00,0.97,80.27,-0.99,1.00,20.97,E
S,7.70,9.30,9.56,8.73,9.97,7.48,5.00,0.99,447.20,-1.02,1.00,16.08,E
S,8.00,9.30,10.70,9.97,9.97,9.97,0.00,0.99,436.28,-0.51,1.00,-24.03,E
S,8.00,9.30,10.65,9.97,12.47,9.97,0.00,0.99,240.12,-0.64,1.00,6.97,E
S,8.00,9.30,10.59,11.22,9.97,12.47,5.00,0.99,236.35,-0.66,1.00,19.61,E
S,7.90,9.30,10.15,9.97,9.97,9.97,0.00,0.99,165.02,-0.61,1.00,28.25,E
S,7.90,9.30,0.06,9.97,9.97,9.97,0.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.06,6.23,7.48,7.48,5.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.10,8.73,9.97,7.48,5.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.06,4.99,4.99,4.99,0.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.06,4.99,4.99,4.99,0.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.06,2.49,2.49,2.49,0.00,0.99,0.00,-0.54,1.00,0.00,E
S,7.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.54,1.00,0.00,E
S,10.60,9.30,5.27,0.00,0.00,0.00,0.00,0.99,797.60,-0.17,1.00,7.01,E
S,10.60,9.30,5.32,2.49,2.49,2.49,0.00,0.99,441.54,-0.20,1.00,40.21,E
S,10.60,9.30,5.38,4.99,4.99,4.99,0.00,0.99,83.40,-0.00,1.00,10.33,E
S,12.80,9.30,13.10,4.99,2.49,7.48,10.00,0.81,1023.00,0.08,1.00,8.94,E
S,12.80,9.30,13.22,12.47,9.97,14.96,10.00,0.81,188.14,-0.63,1.00,67.23,E
S,16.70,9.30,26.44,11.64,13.30,9.97,10.00,0.83,1023.00,-0.15,1.00,21.74,E
S,16.70,9.30,26.69,24.93,27.43,22.44,10.00,0.83,446.13,0.47,1.00,48.06,E
S,16.70,9.30,30.75,22.44,22.44,22.44,0.00,0.99,1023.00,0.40,1.00,1.60,E
S,23.50,9.30,17.44,18.28,19.95,16.62,10.00,0.30,-1023.00,-0.61,0.00,396.81,E
S,23.50,9.30,17.44,17.45,19.95,14.96,10.00,0.30,-1.39,-0.71,0.00,98.31,E
S,37.50,9.30,10.00,8.73,12.47,4.99,15.00,0.06,495.39,-1.30,1.00,157.45,E
S,37.50,9.30,10.05,9.97,12.47,7.48,10.00,0.06,265.25,-0.89,1.00,136.40,E
S,37.50,9.30,36.99,17.45,19.95,14.96,10.00,0.91,1023.00,-0.99,1.00,184.48,E
S,38.30,9.30,10.23,14.96,17.45,12.47,10.00,0.07,1023.00,-1.86,1.00,270.26,E
S,38.30,9.30,10.37,12.47,19.95,4.99,30.00,0.07,363.70,-2.41,1.00,345.23,E
S,39.00,9.30,10.37,13.71,19.95,7.48,25.00,0.07,173.99,-2.34,1.00,400.97,E
S,37.50,9.30,9.97,12.47,24.93,0.00,50.00,0.06,294.95,-1.82,1.00,319.25,E
S,37.50,9.30,10.37,12.47,19.95,4.99,30.00,0.07,482.15,0.89,1.00,32.48,E
S,27.10,9.30,10.23,12.47,14.96,9.97,10.00,0.07,464.27,0.80,1.00,114.72,E
S,27.10,9.30,10.23,12.47,14.96,9.97,10.00,0.07,1023.00,-0.40,1.00,217.68,E
S,27.10,9.30,10.37,12.47,19.95,4.99,30.00,0.07,568.16,-0.64,1.00,207.83,E
S,29.60,9.30,10.05,14.96,19.95,9.97,20.00,0.06,135.30,0.68,1.00,71.89,E
S,29.60,9.30,37.35,9.97,12.47,7.48,10.00,0.92,1023.00,0.47,1.00,150.91,E
S,11.60,9.30,25.47,16.21,19.95,12.47,15.00,0.92,1023.00,-0.75,1.00,297.50,E
S,11.60,9.30,24.78,14.96,17.45,12.47,10.00,0.88,1023.00,-2.65,1.00,503.70,E
S,11.60,9.30,0.88,23.69,29.92,17.45,25.00,0.89,0.00,-3.00,1.00,0.00,E
S,11.60,9.30,1.63,24.93,32.41,19.95,30.00,0.80,0.00,-3.00,1.00,0.00,E
S,5.30,9.30,-9.93,1.25,9.97,-7.48,35.00,0.74,-1023.00,3.21,0.00,-339.52,E
S,5.30,9.30,-2.50,-8.73,2.49,-19.95,45.00,0.43,-133.20,2.46,0.00,-241.94,E
S,5.30,9.30,-2.18,-3.32,4.99,-11.64,50.00,0.42,59.18,-2.70,1.00,1023.00,E
S,5.00,9.30,-10.98,-12.47,-9.97,-14.96,10.00,0.73,-535.99,-0.83,0.00,347.85,E
S,5.00,9.30,-11.11,-11.22,-14.96,-7.48,15.00,0.73,231.91,0.05,1.00,-719.90,E
S,6.50,9.30,-9.58,-9.97,-19.95,0.00,40.00,0.87,-869.48,-1.71,0.00,998.94,E
S,6.50,9.30,-2.78,-1.66,-8.31,4.99,40.00,0.53,-161.86,-1.56,0.00,143.79,E
S,6.50,9.30,4.65,-7.48,-9.97,-4.99,10.00,0.16,1023.00,-3.23,1.00,427.10,E
S,24.10,9.30,13.27,8.31,11.64,4.99,20.00,0.16,757.47,-2.73,1.00,353.12,E
S,24.10,9.30,13.03,16.21,24.93,7.48,35.00,0.16,-435.61,-2.71,1.00,382.38,E
S,40.00,9.30,10.00,9.97,19.95,0.00,40.00,0.06,51.67,-2.28,1.00,373.70,E
S,40.00,9.30,10.00,8.73,17.45,0.00,35.00,0.06,67.97,-0.32,1.00,151.43,E
S,40.00,9.30,39.71,13.71,17.45,9.97,15.00,0.99,1023.00,1.39,1.00,17.13,E
S,10.40,9.30,8.15,8.73,7.48,9.97,5.00,0.99,154.98,0.19,1.00,192.37,E
S,10.40,9.30,8.17,8.73,14.96,2.49,25.00,0.89,595.14,-0.84,1.00,212.72,E
S,10.80,9.30,9.84,12.47,14.96,9.97,10.00,0.99,228.33,0.82,1.00,42.74,E
S,10.80,9.30,9.90,9.97,12.47,7.48,10.00,0.99,57.22,0.25,1.00,163.52,E
S,10.80,9.30,0.07,7.48,9.97,4.99,10.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.08,9.97,12.47,7.48,10.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.08,4.99,7.48,2.49,10.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.08,2.49,4.99,0.00,10.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.08,2.49,4.99,0.00,10.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.10,1.25,2.49,0.00,5.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,0.12,1.00,0.00,E
S,10.80,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,0.12,1.00,0.00,E
S,11.80,9.30,10.08,0.00,0.00,0.00,0.00,0.99,1023.00,1.21,1.00,-131.76,E
S,11.80,9.30,9.91,11.22,9.97,12.47,5.00,0.87,-149.63,1.77,0.00,-196.44,E
S,11.80,9.30,10.07,8.73,14.96,2.49,25.00,0.90,-125.67,2.48,0.00,-268.37,E
S,13.80,9.30,12.23,11.22,22.44,0.00,45.00,0.40,1023.00,-0.17,1.00,-15.10,E
S,13.80,9.30,15.61,8.31,11.64,4.99,20.00,0.71,951.75,-0.61,1.00,108.33,E
S,10.50,9.30,5.78,13.71,19.95,7.48,25.00,0.89,-936.67,2.80,0.00,-343.85,E
S,10.50,9.30,5.58,4.99,7.48,2.49,10.00,0.99,3.95,0.28,1.00,-66.90,E
S,10.50,9.30,5.62,7.48,7.48,7.48,0.00,0.99,-176.09,2.64,0.00,-1023.00,E
S,10.80,9.30,6.87,4.99,4.99,4.99,0.00,0.99,211.16,-0.39,1.00,19.26,E
S,10.80,9.30,6.94,4.99,7.48,2.49,10.00,0.99,225.58,-0.96,1.00,81.46,E
S,10.90,9.30,7.40,6.65,8.31,4.99,10.00,0.98,-70.77,2.79,0.00,-253.49,E
S,10.90,9.30,7.46,6.23,7.48,4.99,5.00,0.98,137.99,0.08,1.00,-53.54,E
S,10.90,9.30,7.67,8.73,19.95,-2.49,45.00,0.69,412.24,1.08,1.00,-142.08,E
S,11.40,9.30,9.50,8.31,11.64,4.99,20.00,0.94,420.13,1.38,1.00,-181.82,E
S,11.40,9.30,9.53,7.48,7.48,7.48,0.00,0.91,971.93,0.43,1.00,-48.02,E
S,11.50,9.30,10.01,7.48,12.47,2.49,20.00,0.93,557.58,-0.02,1.00,-78.56,E
S,11.50,9.30,10.24,9.97,9.97,9.97,0.00,0.99,380.56,-0.60,1.00,20.13,E
S,11.60,9.30,10.66,8.73,14.96,2.49,25.00,0.91,694.12,0.19,1.00,-86.37,E
S,11.70,9.30,11.11,12.47,14.96,9.97,10.00,0.91,779.45,0.99,1.00,-272.92,E
S,11.70,9.30,11.09,9.14,9.97,8.31,5.00,0.88,530.08,0.43,1.00,1023.00,E
S,11.30,9.30,9.88,6.65,4.99,8.31,10.00,0.94,729.84,0.61,1.00,-180.17,E
S,11.30,9.30,9.92,8.73,9.97,7.48,5.00,0.89,638.43,-0.19,1.00,-169.56,E
S,11.20,9.30,9.71,8.73,9.97,7.48,5.00,0.93,45.93,0.60,1.00,-246.57,E
S,11.20,9.30,9.90,12.47,12.47,12.47,0.00,0.99,-517.45,3.08,0.00,-433.38,E
S,11.40,9.30,10.54,8.73,7.48,9.97,5.00,0.91,176.52,-0.29,1.00,1023.00,E
S,11.40,9.30,10.61,6.23,7.48,4.99,5.00,0.91,194.42,-0.94,1.00,-46.26,E
S,11.40,9.30,10.94,12.47,12.47,12.47,0.00,0.99,510.69,-0.73,1.00,-82.32,E
S,11.50,9.30,11.09,9.97,9.97,9.97,0.00,0.90,1023.00,-1.44,1.00,37.44,E
S,11.50,9.30,11.52,11.22,12.47,9.97,5.00,0.99,736.24,-1.35,1.00,-12.16,E
S,11.30,9.30,10.50,3.74,7.48,0.00,15.00,0.89,1023.00,-0.65,1.00,-110.48,E
S,10.80,9.30,9.09,8.73,7.48,9.97,5.00,0.99,159.86,-0.41,1.00,-72.77,E
S,10.80,9.30,9.15,7.48,7.48,7.48,0.00,0.99,542.21,-0.69,1.00,-107.00,E
S,10.80,9.30,9.21,8.73,7.48,9.97,5.00,0.99,177.75,-1.32,1.00,8.49,E
S,10.80,9.30,9.27,9.97,9.97,9.97,0.00,0.99,0.55,-1.46,1.00,42.68,E
S,10.90,9.30,9.71,7.48,9.97,4.99,10.00,0.98,641.62,-1.28,1.00,6.18,E
S,10.90,9.30,9.78,16.21,19.95,12.47,15.00,0.98,276.31,-0.92,1.00,30.86,E
S,10.70,9.30,9.06,9.97,9.97,9.97,0.00,0.99,163.05,1.06,1.00,-270.35,E
S,10.70,9.30,9.11,7.48,2.49,12.47,20.00,0.99,-35.52,0.30,0.00,-135.56,E
S,10.50,9.30,8.37,8.73,4.99,12.47,15.00,0.99,57.41,-0.62,1.00,-26.81,E
S,10.50,9.30,8.42,11.22,14.96,7.48,15.00,0.99,253.78,-1.18,1.00,18.81,E
S,10.50,9.30,8.42,8.73,14.96,2.49,25.00,0.89,262.69,-0.40,1.00,-57.88,E
S,10.70,9.30,9.31,8.73,7.48,9.97,5.00,0.99,207.76,1.06,1.00,-208.92,E
S,10.70,9.30,9.37,9.97,7.48,12.47,10.00,0.99,402.51,-0.09,1.00,-75.44,E
S,10.80,9.30,9.82,9.97,7.48,12.47,10.00,0.99,285.20,-0.87,1.00,18.43,E
S,10.80,9.30,9.89,9.97,9.97,9.97,0.00,0.99,295.24,-1.10,1.00,51.92,E
S,10.80,9.30,9.94,9.97,9.97,9.97,0.00,0.99,306.67,-1.01,1.00,24.13,E
S,10.80,9.30,9.99,8.73,9.97,7.48,5.00,0.99,122.95,-0.85,1.00,26.29,E
S,10.80,9.30,10.05,8.73,7.48,9.97,5.00,0.99,134.96,-0.61,1.00,40.71,E
S,10.80,9.30,10.12,9.97,9.97,9.97,0.00,0.99,332.49,-0.65,1.00,50.43,E
S,10.80,9.30,10.18,11.22,12.47,9.97,5.00,0.99,153.05,-0.41,1.00,-1.47,E
S,10.80,9.30,10.24,8.31,8.31,8.31,0.00,0.99,-214.43,-0.17,0.00,35.25,E
S,10.70,9.30,9.89,8.73,7.48,9.97,5.00,0.99,489.75,0.15,1.00,-33.86,E
S,10.70,9.30,9.95,11.22,9.97,12.47,5.00,0.99,123.61,-0.11,1.00,2.34,E
S,12.00,9.30,14.20,18.70,19.95,17.45,5.00,0.85,33.36,-0.01,1.00,-30.09,E
S,12.00,9.30,15.33,11.22,9.97,12.47,5.00,0.99,49.98,-0.28,1.00,31.89,E
S,12.00,9.30,14.19,16.21,17.45,14.96,5.00,0.83,47.65,-0.60,1.00,61.99,E
S,12.90,9.30,17.28,18.70,22.44,14.96,15.00,0.83,308.57,-0.26,1.00,17.55,E
S,12.90,9.30,17.40,18.70,17.45,19.95,5.00,0.83,979.59,0.24,1.00,-25.93,E
S,14.30,9.30,25.05,17.45,17.45,17.45,0.00,0.99,182.93,-0.09,1.00,-111.79,E
S,14.30,9.30,16.86,18.70,17.45,19.95,5.00,0.50,377.41,0.57,1.00,-43.78,E
S,15.40,9.30,19.20,24.93,27.43,22.44,10.00,0.50,1023.00,-0.32,1.00,40.83,E
S,15.40,9.30,26.56,23.69,24.93,22.44,5.00,0.83,1023.00,0.15,1.00,-56.05,E
S,16.20,9.30,21.07,24.93,27.43,22.44,10.00,0.50,1023.00,0.51,1.00,-80.92,E
S,17.00,9.30,22.66,24.93,27.43,22.44,10.00,0.49,1023.00,0.71,1.00,-101.34,E
S,17.00,9.30,32.74,32.41,32.41,32.41,0.00,0.82,1023.00,1.28,1.00,-206.94,E
S,17.00,9.30,38.11,34.91,34.91,34.91,0.00,0.99,582.56,2.05,1.00,-296.00,E
S,17.20,9.30,39.22,24.93,22.44,27.43,10.00,0.99,1023.00,2.14,1.00,-286.11,E
S,17.20,9.30,23.64,26.18,22.44,32.41,15.00,0.49,55.66,1.94,1.00,-310.20,E
S,17.80,9.30,23.53,27.43,24.93,29.92,10.00,0.49,433.90,1.15,1.00,-201.99,E
S,17.80,9.30,33.96,33.66,32.41,34.91,5.00,0.81,1023.00,0.33,1.00,-171.24,E
S,17.80,9.30,39.75,32.41,32.41,32.41,0.00,0.99,1023.00,0.29,1.00,-187.14,E
S,17.90,9.30,33.89,22.44,21.61,23.27,5.00,0.81,1023.00,0.13,1.00,-145.68,E
S,17.90,9.30,33.89,36.15,37.40,34.91,5.00,0.81,1023.00,-0.13,1.00,-173.75,E
S,18.80,9.30,33.38,31.17,32.41,29.92,5.00,0.79,1023.00,-0.03,1.00,-154.90,E
S,18.80,9.30,22.89,16.62,18.28,14.96,10.00,0.47,1023.00,0.11,1.00,-154.00,E
S,18.80,9.30,33.38,26.18,27.43,24.93,5.00,0.79,1023.00,0.68,1.00,-214.07,E
S,18.90,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,0.72,1.00,-226.74,E
S,18.90,9.30,39.75,24.93,24.93,24.93,0.00,0.99,1023.00,1.03,1.00,-260.10,E
S,20.00,9.30,39.75,26.18,24.93,27.43,5.00,0.99,1023.00,1.18,1.00,-297.20,E
S,20.00,9.30,33.38,33.66,32.41,34.91,5.00,0.79,1023.00,1.07,1.00,-287.02,E
S,20.00,9.30,36.99,28.67,27.43,29.92,5.00,0.91,1023.00,0.76,1.00,-259.77,E
S,24.80,9.30,36.99,29.92,29.92,29.92,0.00,0.91,1023.00,0.61,1.00,-272.51,E
S,24.80,9.30,36.99,26.18,24.93,27.43,5.00,0.91,1023.00,0.32,1.00,-260.10,E
S,40.00,9.30,39.75,27.43,27.43,27.43,0.00,0.99,1023.00,-0.09,1.00,-216.59,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,1023.00,-0.20,1.00,-195.79,E
S,40.00,9.30,36.99,26.18,27.43,24.93,5.00,0.91,1023.00,0.20,1.00,-246.42,E
S,40.00,9.30,36.99,26.18,27.43,24.93,5.00,0.91,1023.00,0.12,1.00,-270.34,E
S,40.00,9.30,36.99,29.92,27.43,32.41,10.00,0.91,1023.00,0.38,1.00,-196.10,E
S,40.00,9.30,39.75,19.95,19.95,19.95,0.00,0.99,1023.00,-1.13,1.00,-118.24,E
S,40.00,9.30,36.99,13.71,14.96,12.47,5.00,0.91,646.59,-1.95,1.00,-18.65,E
S,40.00,9.30,10.21,13.71,19.95,7.48,25.00,0.07,810.27,-2.57,1.00,56.29,E
S,40.00,9.30,10.23,14.96,17.45,12.47,10.00,0.07,238.58,-2.50,1.00,64.50,E
S,40.00,9.30,10.23,14.96,17.45,12.47,10.00,0.07,172.42,-2.54,1.00,105.67,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,357.14,-2.84,1.00,181.10,E
S,40.00,9.30,10.05,13.71,19.95,7.48,25.00,0.06,327.53,-2.98,1.00,212.81,E
S,40.00,9.30,10.21,12.47,19.95,4.99,30.00,0.07,488.16,-2.23,1.00,186.94,E
S,40.00,9.30,10.21,12.47,17.45,7.48,20.00,0.07,272.14,-1.73,1.00,163.80,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,603.55,-1.10,1.00,71.56,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,388.36,-1.10,1.00,140.35,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,199.19,-0.66,1.00,107.86,E
S,40.00,9.30,10.21,12.47,17.45,7.48,20.00,0.07,723.67,-0.43,1.00,88.36,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,698.16,0.11,1.00,20.83,E
S,40.00,9.30,10.23,14.96,17.45,12.47,10.00,0.07,-316.31,1.74,0.00,3.81,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,591.82,-1.13,1.00,179.54,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,159.39,-0.45,1.00,112.04,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,514.69,-0.74,1.00,171.56,E
S,26.10,9.30,10.05,12.47,17.45,7.48,20.00,0.06,271.08,-0.24,1.00,140.50,E
S,26.10,9.30,10.05,9.97,14.96,4.99,20.00,0.06,808.91,-0.52,1.00,186.62,E
S,26.10,9.30,10.05,11.22,17.45,4.99,25.00,0.06,257.41,-0.35,1.00,144.89,E
S,26.40,9.30,10.05,9.97,14.96,4.99,20.00,0.06,398.94,-0.18,1.00,130.80,E
