;;;;;;;0
3;0;1,56;0;19,45;10;45,9;1966
3;0;1,59;0;39,89;10;45,9;1969
3;0;2,08;0;39,89;10;45,9;1972
3;0;2,24;0;19,95;10;45,9;1975
3;0;2,36;0;39,39;10;45,9;1978
4;0;2,51;0;20,45;10;45,9;1982
3;0;2,52;0;39,39;10;36,5;1985
3;0;2,8;0;39,39;10;36,5;1988
3;0;3,01;0;19,45;10;36,5;1991
3;0;3,03;0;38,9;10;36,5;1994
3;0;3,51;0;19,45;10;36,5;1997
4;0;3,52;0;38,4;10;36,5;2001
3;0;3,88;0;38,4;10;36,5;2004
3;0;4,01;0;18,95;10;36,5;2007
3;0;5,17;0;18,45;10;36,5;2010
3;0;5,65;0;34,91;10;36,5;2013
3;0;5,96;0;15,96;10;36,5;2016
3;0;5,91;0;31,91;10;36,5;2019
3;0;4,82;0;15,96;10;25,5;2022
3;0;3,63;0;15,96;10;87,2;2025
3;0;2;0;16,46;10;93,5;2028
3;0;3,53;0;30,42;10;90,1;2031
3;0;3,52;0;14,46;10;90,1;2034
3;0;1,09;0;16,46;10;90,1;2037
3;0;0,89;0;16,46;10;90,1;2040
3;0;0,92;0;32,41;10;90,1;2043
3;0;0,73;0;15,96;10;80,1;2046
3;0;0,78;0;32,41;10;80,1;2049
3;0;0,76;0;16,46;10;80,1;2052
4;0;0,82;0;33,41;10;80,1;2056
3;0;0,85;0;16,46;10;80,1;2059
3;0;0,83;0;32,91;10;80,1;2062
3;0;0,85;0;16,46;10;80,1;2065
3;0;0,87;0;16,46;10;80,1;2068
3;0;0,87;0;33,41;10;80,1;2071
3;0;0,87;0;16,95;10;80,1;2074
4;0;0,81;0;33,91;10;80,1;2078
3;0;0,88;0;16,95;10;80,1;2081
3;0;0,87;0;33,41;10;80,1;2084
3;0;0,91;0;17,45;10;80,1;2087
3;0;0,83;0;33,91;10;80,1;2090
3;0;0,86;0;17,45;10;80,1;2093
3;0;0,9;0;33,91;10;80,1;2096
3;0;0,98;0;17,45;10;80,1;2099
4;0;0,97;0;33,91;10;80,1;2103
3;0;1,07;0;17,45;10;80,1;2106
3;0;1,12;0;34,41;10;80,1;2109
3;0;1,5;0;32,91;10;80,1;2112
3;0;1,53;0;16,46;10;80,1;2115
4;0;1,52;0;32,41;10;80,1;2119
3;0;1,55;0;15,96;10;80,1;2122
3;0;1,57;0;32,41;10;80,1;2125
3;0;1,57;0;15,96;10;80,1;2128
3;0;1,5;0;32,41;10;80,1;2131
3;0;1,23;0;16,46;10;74;2134
3;0;1,23;0;32,41;10;74;2137
3;0;1,17;0;15,96;10;74;2140
4;0;1,15;0;32,41;10;74;2144
3;0;1,1;0;16,46;10;74;2147
3;0;1,08;0;32,91;10;74;2150
3;0;1,12;0;16,46;10;74;2153
3;0;1,11;0;32,91;10;74;2156
3;0;1,14;0;16,46;10;74;2159
3;0;1,16;0;32,41;10;74;2162
4;0;1,09;0;16,46;10;74;2166
3;0;1,06;0;32,91;10;74;2169
3;0;1,16;0;15,96;10;74;2172
3;0;1,14;0;32,41;10;74;2175
3;0;1,14;0;16,46;10;74;2178
3;0;1,11;0;32,91;10;74;2181
3;0;1,02;0;32,91;10;74;2184
3;0;1,06;0;16,95;10;74;2187
4;0;1,1;0;33,41;10;74;2191
3;0;1,32;0;15,96;10;74;2194
3;0;1,36;0;32,41;10;74;2197
3;0;1,48;0;16,46;10;74;2200
3;0;1,47;0;31,91;10;74;2203
3;0;1,45;0;16,46;10;74;2206
3;0;1,06;0;32,91;10;64,5;2209
3;0;1,07;0;15,46;10;64,5;2212
3;0;1;0;31,91;10;64,5;2215
3;0;0,96;0;16,95;10;64,5;2218
4;0;0,95;0;32,91;10;64,5;2222
3;0;0,98;0;16,95;10;64,5;2225
3;0;0,93;0;33,91;10;64,5;2228
3;0;0,94;0;15,96;10;64,5;2231
3;0;0,94;0;32,41;10;64,5;2234
3;0;0,94;0;16,46;10;64,5;2237
3;0;0,99;0;32,91;10;64,5;2240
4;0;1,05;0;17,45;10;64,5;2244
3;0;1,04;0;32,91;10;64,5;2247
3;0;1,02;0;16,46;10;64,5;2250
3;0;1,07;0;32,91;10;64,5;2253
3;0;1,05;0;15,96;10;64,5;2256
3;0;1,06;0;32,41;10;64,5;2259
3;0;1,01;0;16,46;10;64,5;2262
3;0;1,03;0;32,41;10;64,5;2265
3;0;1,11;0;15,96;10;64,5;2268
4;0;0,98;0;32,41;10;64,5;2272
3;0;1,02;0;15,96;10;64,5;2275
3;0;1,23;0;31,91;10;64,5;2278
3;0;1,29;0;16,46;10;64,5;2281
3;0;1,4;0;31,91;10;64,5;2284
3;0;1,42;0;15,96;10;64,5;2287
3;0;1,38;0;31,91;10;64,5;2290
3;0;1,5;0;15,46;10;64,5;2293
4;0;1,58;0;31,42;10;64,5;2297
3;0;1,41;0;15,96;10;64,5;2300
3;0;1,51;0;31,42;10;64,5;2303
3;0;1,38;0;15,46;10;64,5;2306
3;0;1,04;0;15,96;10;61,4;2309
3;0;0,96;0;32,41;10;61,4;2312
3;0;0,94;0;15,46;10;61,4;2315
3;0;0,9;0;31,42;10;61,4;2318
3;0;0,86;0;15,46;10;61,4;2321
3;0;0,92;0;15,46;10;61,4;2324
3;0;0,9;0;16,46;10;61,4;2327
3;0;0,91;0;15,46;10;61,4;2330
3;0;0,91;0;31,91;10;61,4;2333
3;0;0,88;0;32,41;10;61,4;2336
3;0;0,86;0;15,46;10;61,4;2339
4;0;0,89;0;31,42;10;61,4;2343
3;0;0,98;0;15,96;10;61,4;2346
3;0;1,02;0;31,91;10;61,4;2349
3;0;1,11;0;31,42;10;61,4;2352
3;0;1,06;0;31,42;10;61,4;2355
3;0;1,19;0;15,96;10;61,4;2358
4;0;1,2;0;31,42;10;61,4;2362
3;0;1,18;0;15,46;10;61,4;2365
3;0;1,16;0;31,42;10;61,4;2368
3;0;0,93;0;14,96;10;57;2371
3;0;0,9;0;30,92;10;57;2374
3;0;0,97;0;15,96;10;57;2377
3;0;1,04;0;31,42;10;57;2380
3;0;0,86;0;15,46;10;57;2383
3;0;0,81;0;31,42;10;57;2386
3;0;0,8;0;16,46;10;57;2389
3;0;0,85;0;32,41;10;57;2392
3;0;0,82;0;15,46;10;57;2395
3;0;0,8;0;30,92;10;57;2398
3;0;0,79;0;16,46;10;57;2401
4;0;0,73;0;31,91;10;57;2405
3;0;0,77;0;16,46;10;57;2408
3;0;0,78;0;32,41;10;57;2411
3;0;0,79;0;16,46;10;57;2414
3;0;0,74;0;31,91;10;57;2417
3;0;0,84;0;16,46;10;57;2420
3;0;0,78;0;31,91;10;57;2423
3;0;0,76;0;16,46;10;57;2426
4;0;0,75;0;32,41;10;57;2430
3;0;0,84;0;15,46;10;57;2433
3;0;0,86;0;31,91;10;57;2436
3;0;0,86;0;15,96;10;57;2439
3;0;0,87;0;31,91;10;57;2442
3;0;0,68;0;15,96;10;54,6;2445
3;0;0,66;0;32,41;10;54,6;2448
3;0;0,64;0;16,46;10;54,6;2451
3;0;0,62;0;15,96;10;54,6;2454
3;0;0,65;0;31,91;10;54,6;2457
3;0;0,61;0;31,91;10;54,6;2460
3;0;0,52;0;15,96;10;54,6;2463
3;0;0,57;0;32,41;10;54,6;2466
3;0;0,59;0;15,96;10;54,6;2469
3;0;0,67;0;31,91;10;54,6;2472
3;0;0,68;0;16,46;10;54,6;2475
3;0;0,45;0;15,96;10;54,5;2478
3;0;0,51;0;32,41;10;54,5;2481
3;0;0,48;0;15,96;10;54,5;2484
3;0;0,56;0;31,91;10;54,5;2487
3;0;0,5;0;15,46;10;54,5;2490
3;0;0,48;0;31,91;10;54,5;2493
3;0;0,38;0;16,46;10;54,5;2496
3;0;0,36;0;32,41;10;54,5;2499
3;0;0,42;0;16,46;10;54,5;2502
4;0;0,37;0;32,91;10;54,5;2506
3;0;0,43;0;15,46;10;54,5;2509
3;0;0,43;0;31,91;10;54,5;2512
3;0;0,44;0;16,46;10;54,5;2515
3;0;0,49;0;32,91;10;54,5;2518
3;0;0,42;0;15,96;10;54,5;2521
3;0;0,41;0;32,41;10;54,5;2524
3;0;0,36;0;15,96;10;54,5;2527
4;0;0,49;0;31,91;10;54,5;2531
3;0;0,42;0;16,46;10;54,5;2534
3;0;0,48;0;32,91;10;54,5;2537
3;0;0,45;0;15,46;10;54,5;2540
3;0;0,47;0;31,91;10;54,5;2543
4;0;0,45;0;17,95;10;54,5;2547
3;0;0,41;0;34,41;10;54,5;2550
3;0;0,43;0;32,41;10;56,6;2553
3;0;0,44;0;16,46;10;56,6;2556
3;0;0,42;0;32,41;10;56,6;2559
4;0;0,49;0;32,91;10;56,6;2563
3;0;0,45;0;15,96;10;56,6;2566
3;0;0,5;0;32,41;10;56,6;2569
3;0;0,46;0;15,96;10;56,6;2572
3;0;0,42;0;32,41;10;56,6;2575
3;0;0,44;0;15,96;10;56,6;2578
3;0;0,49;0;31,91;10;56,6;2581
3;0;0,5;0;16,46;10;56,6;2584
4;0;0,47;0;32,91;10;56,6;2588
3;0;0,53;0;31,91;10;56,6;2591
3;0;0,33;0;16,46;10;56,6;2594
3;0;0,52;0;32,41;10;56,6;2597
3;0;0,53;0;15,96;10;56,6;2600
3;0;0,45;0;31,91;10;56,6;2603
3;0;0,53;0;15,96;10;56,6;2606
4;0;0,62;0;31,42;10;56,6;2610
3;0;0,54;0;15,46;10;56,6;2613
3;0;0,52;0;31,42;10;56,6;2616
3;0;0,46;0;14,96;10;77,8;2619
3;0;0,5;0;30,92;10;77,8;2622
3;0;0,63;0;15,46;10;77,8;2625
3;0;0,47;0;31,42;10;77,8;2628
3;0;0,45;0;14,96;10;77,8;2631
3;0;0,5;0;30,42;10;77,8;2634
3;0;0,48;0;15,46;10;77,8;2637
4;0;0,57;0;30,42;10;77,8;2641
3;0;0,51;0;15,96;10;77,8;2644
3;0;0,46;0;31,42;10;77,8;2647
4;0;0,54;0;31,42;10;77,8;2651
3;0;0,56;0;15,46;10;77,8;2654
3;0;0,52;0;30,92;10;77,8;2657
3;0;0,57;0;15,46;10;77,8;2660
3;0;0,53;0;30,92;10;77,8;2663
3;0;0,53;0;15,46;10;77,8;2666
3;0;0,52;0;31,42;10;77,8;2669
3;0;0,46;0;14,96;10;77,8;2672
4;0;0,42;0;30,42;10;92,6;2676
3;0;0,41;0;15,96;10;92,6;2679
3;0;0,36;0;15,46;10;92,6;2682
3;0;0,36;0;31,42;10;92,6;2685
3;0;0,35;0;15,46;10;92,6;2688
3;0;0,28;0;31,42;10;92,6;2691
3;0;0,32;0;14,96;10;92,6;2694
4;0;0,12;0;31,91;10;92,6;2698
2;0;0,26;0;14,46;10;92,6;2700
4;0;0,26;0;29,92;10;92,6;2704
3;0;0,16;0;15,46;10;92,6;2707
3;0;0,22;0;31,42;10;92,6;2710
3;0;0,19;0;15,96;10;92,6;2713
3;0;0,11;0;31,91;10;92,6;2716
3;0;0,12;0;15,46;10;92,6;2719
3;0;0,12;0;31,42;10;92,6;2722
3;0;0,08;0;15,96;10;92,6;2725
4;0;0,11;0;31,42;10;92,6;2729
3;0;0,22;0;16,46;10;92,6;2732
3;0;0,06;0;31,91;10;92,6;2735
3;0;-0,03;0;16,46;10;92,6;2738
3;0;-0,05;0;32,41;10;92,6;2741
3;0;-0,12;0;16,46;10;92,6;2744
4;0;-0,15;0;33,41;10;92,6;2748
3;0;-0,14;0;16,46;10;92,6;2751
3;0;-0,22;0;32,91;10;819;2754
3;0;-0,17;0;16,95;10;819;2757
4;0;-0,19;0;34,41;10;819;2761
3;0;-0,27;0;16,95;10;819;2764
3;0;-0,3;0;33,91;10;819;2767
4;0;-0,4;0;16,46;10;819;2771
3;0;-0,42;0;34,91;10;819;2774
3;0;-0,43;0;16,46;10;819;2777
3;0;-0,46;0;33,91;10;819;2780
4;0;-0,56;0;17,45;10;819;2784
3;0;-0,58;0;35,41;10;819;2787
3;0;-0,66;0;16,95;10;819;2790
4;0;-0,74;0;34,41;10;819;2794
3;0;-0,75;0;16,95;10;819;2797
3;0;-0,87;0;34,91;10;819;2800
4;0;-0,89;0;17,95;10;819;2804
3;0;-1,05;0;35,9;10;819;2807
3;0;-1,1;0;17,45;10;819;2810
3;0;-1,26;0;35,41;10;819;2813
4;0;-1,4;0;18,45;10;819;2817
3;0;-1,81;0;36,9;10;819;2820
3;0;-1,88;0;17,45;10;819;2823
4;0;-2,26;0;35,9;10;819;2827
3;0;-2,55;0;18,95;10;819;2830
3;0;-2,64;0;38,4;10;819;2833
4;0;-2,91;0;18,95;10;819;2837
3;0;-2,98;0;38,9;10;819;2840
3;0;-3,48;0;19,95;10;819;2843
3;0;-3,53;0;39,39;10;819;2846
4;0;-3,62;0;20,45;10;819;2850
3;0;-3,74;0;40,89;10;819;2853
3;0;-3,84;0;19,95;10;819;2856
4;0;-3,93;0;40,39;10;819;2860
3;0;-4,12;0;20,45;10;819;2863
3;0;-4,38;0;41,39;10;819;2866
3;0;-4,99;0;40,89;10;819;2869
4;0;-5,29;0;20,45;10;819;2873
3;0;-5,42;0;40,89;10;819;2876
3;0;-5,59;0;19,95;10;819;2879
4;0;-5,59;0;40,39;10;819;2883
3;0;-5,7;0;20,45;10;819;2886
3;0;-5,74;0;41,39;10;819;2889
3;0;-5,69;0;20,45;10;819;2892
4;0;-5,69;0;41,39;10;819;2896
3;0;-5,71;0;19,95;10;819;2899
3;0;-5,74;0;41,39;10;819;2902
4;0;-5,71;0;19,95;10;819;2906
3;0;-5,64;0;40,89;10;819;2909
3;0;-5,51;0;19,95;10;819;2912
4;0;-5,38;0;39,89;10;819;2916
3;0;-5,45;0;19,95;10;819;2919
3;0;-5,28;0;40,39;10;819;2922
3;0;-5,62;0;20,45;10;819;2925
4;0;-5,31;0;41,39;10;819;2929
3;0;-5,12;0;20,45;10;819;2932
3;0;-5,23;0;41,39;10;819;2935
4;0;-5,11;0;20,94;10;819;2939
3;0;-5,32;0;41,39;10;127,6;2942
3;0;-5,22;0;20,45;10;127,6;2945
4;0;-5,11;0;43,88;10;127,6;2949
3;0;-5,13;0;17,45;10;127,6;2952
3;0;-5;0;36,4;10;127,6;2955
3;0;-4,9;0;18,45;10;127,6;2958
4;0;-4,95;0;36,4;10;127,6;2962
3;0;-4,9;0;18,95;10;127,6;2965
3;0;-4,84;0;38,4;10;127,6;2968
4;0;-4,66;0;17,95;10;127,6;2972
3;0;-4,73;0;37,4;10;127,6;2975
3;0;-4,6;0;19,95;10;127,6;2978
4;0;-4,61;0;40,39;10;127,6;2982
3;0;-4,57;0;20,94;10;127,6;2985
3;0;-4,53;0;41,39;10;127,6;2988
3;0;-4,46;0;20,45;10;127,6;2991
4;0;-4,33;0;41,39;10;127,6;2995
3;0;-4,26;0;20,94;10;127,6;2998
3;0;-4,02;0;41,39;10;127,6;3001
4;0;-3,87;0;19,95;10;127,6;3005
3;0;-3,83;0;40,39;10;127,6;3008
3;0;-3,77;0;19,45;10;127,6;3011
4;0;-3,79;0;39,89;10;127,6;3015
3;0;-3,77;0;19,95;10;127,6;3018
3;0;-3,79;0;40,89;10;127,6;3021
3;0;-3,82;0;20,94;10;127,6;3024
3;0;-3,83;0;20,94;10;127,6;3027
3;0;-3,99;0;42,39;10;127,6;3030
4;0;-3,88;0;19,95;10;127,6;3034
3;0;-3,88;0;40,39;10;118,2;3037
3;0;-3,93;0;19,95;10;118,2;3040
3;0;-3,98;0;19,95;10;118,2;3043
3;0;-3,76;0;41,39;10;118,2;3046
3;0;-3,65;0;41,39;10;118,2;3049
4;0;-3,56;0;19,95;10;118,2;3053
3;0;-3,39;0;40,89;10;118,2;3056
3;0;-3,59;0;20,45;10;118,2;3059
4;0;-3,44;0;20,94;10;118,2;3063
3;0;-3,37;0;41,39;10;118,2;3066
3;0;-3,5;0;20,45;10;118,2;3069
4;0;-3,57;0;40,39;10;118,2;3073
3;0;-3,5;0;19,95;10;118,2;3076
3;0;-3,46;0;41,39;10;118,2;3079
4;0;-3,49;0;18,95;10;114,4;3083
3;0;-3,57;0;40,39;10;114,4;3086
3;0;-3,62;0;18,95;10;114,4;3089
3;0;-3,69;0;39,39;10;114,4;3092
4;0;-3,7;0;20,45;10;114,4;3096
3;0;-3,64;0;41,39;10;114,4;3099
3;0;-3,72;0;20,94;10;114,4;3102
4;0;-3,54;0;41,39;10;114,4;3106
3;0;-3,7;0;20,94;10;114,4;3109
3;0;-3,51;0;40,89;10;114,4;3112
4;0;-3,55;0;20,45;10;114,4;3116
3;0;-3,46;0;41,39;10;114,4;3119
3;0;-3,35;0;19,95;10;114,4;3122
3;0;-3,21;0;40,39;10;114,4;3125
4;0;-3,37;0;20,45;10;114,4;3129
3;0;-3,22;0;40,39;10;114,4;3132
3;0;-3,1;0;20,45;10;114,4;3135
4;0;-3,18;0;40,89;10;114,4;3139
3;0;-3,08;0;20,45;10;114,4;3142
3;0;-3,02;0;40,89;10;114,4;3145
4;0;-3,15;0;19,95;10;114,4;3149
3;0;-3,2;0;40,89;10;114,4;3152
3;0;-3,25;0;19,95;10;114,4;3155
3;0;-3,21;0;40,39;10;114,4;3158
4;0;-3,23;0;20,45;10;114,4;3162
3;0;-3,2;0;40,89;10;114,4;3165
3;0;-2,86;0;40,39;10;108,5;3168
3;0;-2,79;0;19,95;10;108,5;3171
3;0;-2,75;0;39,89;10;108,5;3174
4;0;-2,78;0;19,95;10;108,5;3178
3;0;-2,88;0;39,89;10;108,5;3181
3;0;-2,69;0;19,95;10;108,5;3184
4;0;-2,76;0;40,89;10;108,5;3188
4;0;-2,5;0;19,95;10;108,5;3192
3;0;-2,44;0;40,89;10;108,5;3195
3;0;-2,36;0;19,95;10;108,5;3198
4;0;-2,3;0;39,89;10;108,5;3202
3;0;-2,22;0;19,95;10;108,5;3205
3;0;-2,29;0;40,39;10;108,5;3208
3;0;-2,2;0;20,45;10;108,5;3211
4;0;-2,39;0;41,39;10;108,5;3215
3;0;-2,42;0;19,95;10;108,5;3218
3;0;-2,47;0;41,39;10;108,5;3221
4;0;-2,52;0;20,45;10;108,5;3225
3;0;-2,5;0;40,89;10;108,5;3228
3;0;-2,48;0;20,45;10;108,5;3231
4;0;-2,46;0;40,39;10;108,5;3235
3;0;-2,52;0;20,45;10;108,5;3238
3;0;-2,47;0;39,89;10;108,5;3241
3;0;-2,15;0;20,45;10;107,4;3244
4;0;-2,13;0;41,39;10;107,4;3248
3;0;-2,02;0;19,95;10;107,4;3251
3;0;-2,04;0;40,39;10;107,4;3254
4;0;-1,99;0;19,95;10;107,4;3258
3;0;-1,94;0;40,39;10;107,4;3261
3;0;-1,92;0;19,95;10;107,4;3264
4;0;-1,72;0;40,39;10;107,4;3268
3;0;-1,8;0;21,44;10;107,4;3271
3;0;-1,73;0;41,39;10;107,4;3274
3;0;-1,77;0;40,89;10;107,4;3277
3;0;-1,85;0;19,95;10;107,4;3280
4;0;-1,81;0;39,39;10;107,4;3284
3;0;-1,86;0;19,45;10;107,4;3287
3;0;-1,82;0;40,39;10;107,4;3290
3;0;-1,77;0;20,45;10;107,4;3293
4;0;-2;0;41,39;10;107,4;3297
3;0;-2,01;0;20,45;10;107,4;3300
3;0;-1,85;0;41,39;10;107,4;3303
4;0;-1,95;0;20,45;10;107,4;3307
3;0;-1,84;0;40,39;10;107,4;3310
3;0;-1,91;0;19,45;10;107,4;3313
4;0;-1,88;0;39,39;10;107,4;3317
3;0;-1,91;0;19,45;10;107,4;3320
3;0;-1,8;0;39,89;10;107,4;3323
4;0;-1,48;0;20,94;10;106,9;3327
3;0;-1,47;0;41,39;10;106,9;3330
3;0;-1,38;0;19,45;10;106,9;3333
3;0;-1,33;0;39,39;10;106,9;3336
3;0;-1,35;0;20,45;10;106,9;3339
4;0;-1,37;0;40,89;10;106,9;3343
3;0;-1,39;0;20,45;10;106,9;3346
3;0;-1,38;0;41,39;10;106,9;3349
4;0;-1,38;0;20,94;10;106,9;3353
3;0;-1,46;0;41,89;10;106,9;3356
3;0;-1,47;0;19,95;10;106,9;3359
4;0;-1,6;0;39,89;10;106,9;3363
3;0;-1,48;0;19,45;10;106,9;3366
3;0;-1,37;0;39,39;10;106,9;3369
3;0;-1,16;0;20,45;10;100,7;3372
4;0;-1,2;0;40,39;10;100,7;3376
3;0;-1,24;0;20,94;10;100,7;3379
3;0;-1,2;0;40,89;10;100,7;3382
4;0;-1,03;0;20,94;10;100,7;3386
3;0;-1,12;0;41,89;10;100,7;3389
3;0;-1,13;0;20,45;10;100,7;3392
4;0;-1,01;0;41,39;10;100,7;3396
3;0;-1,14;0;19,45;10;100,7;3399
3;0;-1,08;0;39,39;10;100,7;3402
3;0;-1,09;0;19,45;10;100,7;3405
4;0;-1,2;0;38,9;10;100,7;3409
3;0;-1,06;0;19,95;10;100,7;3412
3;0;-1,11;0;40,39;10;100,7;3415
4;0;-0,99;0;20,94;10;100,7;3419
3;0;-1,13;0;42,89;10;100,7;3422
3;0;-1,14;0;19,45;10;100,7;3425
4;0;-1,21;0;20,94;10;100,7;3429
3;0;-1,21;0;41,39;10;100,7;3432
3;0;-1,19;0;19,95;10;100,7;3435
3;0;-1,19;0;39,89;10;100,7;3438
4;0;-1,13;0;19,45;10;100,7;3442
3;0;-1,18;0;39,39;10;100,7;3445
3;0;-1,13;0;19,95;10;96,1;3448
4;0;-1,1;0;39,89;10;96,1;3452
3;0;-1,17;0;19,95;10;96,1;3455
3;0;-1,1;0;39,89;10;96,1;3458
3;0;-1,17;0;20,45;10;96,1;3461
3;0;-1,25;0;40,39;10;96,1;3464
4;0;-1,13;0;19,95;10;96,1;3468
3;0;-1,14;0;40,89;10;96,1;3471
3;0;-1,23;0;20,94;10;96,1;3474
3;0;-1,14;0;40,89;10;96,1;3477
3;0;-1,12;0;19,95;10;96,1;3480
4;0;-1,14;0;40,39;10;96,1;3484
3;0;-1,16;0;19,95;10;96,1;3487
3;0;-1,03;0;39,39;10;96,1;3490
4;0;-1,15;0;42,89;10;96,1;3494
3;0;-0,99;0;17,95;10;96,1;3497
3;0;-1,19;0;37,4;10;96,1;3500
3;0;-1,15;0;19,45;10;96,1;3503
3;0;-0,7;0;20,45;10;92;3506
3;0;-0,7;0;39,39;10;87;3509
3;0;-0,56;0;19,95;10;87;3512
3;0;-0,55;0;39,89;10;87;3515
3;0;-0,52;0;39,39;10;87;3518
3;0;-0,49;0;19,95;10;87;3521
4;0;-0,46;0;40,39;10;87;3525
3;0;-0,49;0;19,95;10;87;3528
3;0;-0,41;0;40,89;10;87;3531
3;0;-0,53;0;20,45;10;87;3534
4;0;-0,44;0;41,89;10;87;3538
3;0;-0,45;0;19,95;10;84,4;3541
3;0;-0,41;0;39,39;10;84,4;3544
4;0;-0,4;0;19,95;10;84,4;3548
3;0;-0,46;0;39,89;10;84,4;3551
3;0;-0,43;0;19,95;10;84,4;3554
3;0;-0,37;0;40,39;10;84,4;3557
4;0;-0,25;0;19,95;10;84,4;3561
3;0;-0,45;0;40,89;10;81,5;3564
4;0;-0,17;0;40,39;10;81,5;3568
3;0;-0,36;0;19,95;10;81,5;3571
3;0;-0,36;0;19,45;10;81,5;3574
3;0;-0,43;0;39,89;10;81,5;3577
4;0;-0,29;0;20,45;10;81,5;3581
3;0;-0,3;0;40,89;10;81,5;3584
3;0;-0,41;0;39,89;10;81,5;3587
3;0;-0,29;0;19,45;10;81,5;3590
3;0;-0,42;0;40,39;10;81,5;3593
3;0;-0,39;0;20,94;10;81,5;3596
3;0;-0,35;0;41,39;10;81,5;3599
4;0;-0,4;0;20,45;10;81,5;3603
3;0;-0,37;0;40,89;10;81,5;3606
3;0;-0,33;0;20,45;10;81,5;3609
3;0;-0,27;0;39,89;10;81,5;3612
4;0;-0,22;0;19,95;10;81,5;3616
3;0;-0,26;0;39,39;10;81,5;3619
3;0;-0,36;0;19,95;10;81,5;3622
3;0;-0,34;0;39,89;10;81,5;3625
3;0;-0,37;0;20,94;10;78,5;3628
4;0;-0,28;0;40,89;10;78,5;3632
3;0;-0,37;0;19,95;10;78,5;3635
3;0;-0,3;0;39,89;10;78,5;3638
3;0;-0,28;0;20,94;10;78,5;3641
3;0;-0,43;0;40,89;10;78,5;3644
3;0;-0,25;0;40,89;10;78,5;3647
3;0;-0,28;0;20,45;10;78,5;3650
3;0;-0,27;0;39,39;10;78,5;3653
3;0;-0,25;0;18,95;10;78,5;3656
4;0;-0,24;0;38,9;10;78,5;3660
3;0;-0,25;0;40,39;10;78,5;3663
3;0;-0,26;0;19,45;10;78,5;3666
4;0;-0,21;0;41,39;10;78,5;3670
3;0;-0,34;0;18,95;10;78,5;3673
3;0;-0,48;0;39,39;10;78,5;3676
3;0;-0,23;0;38,9;10;78,5;3679
3;0;-0,16;0;20,45;10;78,5;3682
3;0;-0,21;0;41,89;10;78,5;3685
3;0;-0,23;0;19,45;10;78,5;3688
4;0;-0,1;0;39,39;10;78,5;3692
3;0;-0,12;0;19,45;10;78,5;3695
3;0;-0,21;0;38,9;10;78,5;3698
3;0;-0,24;0;19,95;10;78,5;3701
3;0;-0,14;0;39,39;10;78,5;3704
4;0;-0,22;0;20,45;10;74,3;3708
3;0;-0,27;0;40,89;10;74,3;3711
3;0;-0,25;0;20,94;10;74,3;3714
3;0;-0,27;0;41,39;10;74,3;3717
4;0;-0,3;0;19,95;10;74,3;3721
3;0;-0,25;0;40,39;10;74,3;3724
3;0;-0,21;0;19,45;10;74,3;3727
3;0;-0,27;0;38,4;10;74,3;3730
3;0;-0,27;0;18,95;10;74,3;3733
4;0;-0,16;0;38,4;10;74,3;3737
3;0;-0,3;0;19,45;10;74,3;3740
3;0;-0,19;0;39,39;10;74,3;3743
3;0;-0,19;0;20,45;10;74,3;3746
3;0;-0,24;0;40,39;10;74,3;3749
4;0;-0,26;0;20,45;10;74,3;3753
3;0;-0,25;0;41,39;10;74,3;3756
3;0;-0,27;0;20,45;10;74,3;3759
3;0;-0,28;0;40,39;10;74,3;3762
4;0;-0,17;0;20,45;10;74,3;3766
3;0;-0,19;0;39,89;10;74,3;3769
3;0;-0,21;0;19,95;10;74,3;3772
3;0;-0,2;0;39,89;10;74,3;3775
3;0;-0,16;0;19,95;10;74,3;3778
4;0;-0,25;0;39,89;10;74,3;3782
3;0;-0,22;0;19,95;10;74,3;3785
3;0;-0,25;0;40,89;10;74,3;3788
3;0;-0,2;0;20,45;10;74,3;3791
3;0;-0,15;0;40,39;10;74,3;3794
4;0;-0,17;0;20,94;10;74,3;3798
3;0;-0,12;0;40,89;10;74,3;3801
3;0;-0,13;0;20,45;10;74,3;3804
3;0;-0,18;0;39,39;10;72,2;3807
3;0;-0,22;0;19,95;10;72,2;3810
4;0;-0,17;0;40,39;10;72,2;3814
3;0;-0,09;0;19,95;10;72,2;3817
3;0;-0,15;0;40,39;10;72,2;3820
3;0;-0,09;0;19,95;10;72,2;3823
4;0;-0,1;0;40,39;10;72,2;3827
3;0;-0,11;0;19,95;10;72,2;3830
3;0;-0,03;0;39,89;10;72,2;3833
3;0;-0,06;0;19,95;10;72,2;3836
3;0;-0,09;0;39,89;10;72,2;3839
4;0;-0,02;0;19,95;10;72,2;3843
3;0;-0,03;0;40,39;10;72,2;3846
3;0;-0,02;0;20,94;10;72,2;3849
3;0;-0,01;0;41,39;10;72,2;3852
3;0;-0,01;0;20,94;10;72,2;3855
4;0;-0,06;0;40,89;10;72,2;3859
3;0;0,04;0;19,95;10;72,2;3862
3;0;0,07;0;39,89;10;72,2;3865
3;0;0,09;0;18,95;10;72,2;3868
3;0;0,05;0;37,9;10;72,2;3871
3;0;0,13;0;19,95;10;72,2;3874
3;0;0,13;0;38,9;10;72,2;3877
4;0;0,14;0;19,95;10;72,2;3881
3;0;0,2;0;39,89;10;72,2;3884
3;0;0,09;0;19,45;10;72,2;3887
3;0;0,27;0;39,89;10;72,2;3890
