Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,42,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,51.00,13.90,0.00,1.53,-0.02,30.00,88.96,-1.47,0.03,0.00,0.00,0
L,42,73.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,53.90,13.90,0.00,1.38,-0.02,30.00,84.00,-4.49,0.03,0.00,0.00,0
L,41,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.90,13.90,0.00,1.00,-0.02,30.00,85.67,-2.28,0.03,0.00,0.00,0
L,40,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,53.90,13.90,0.00,0.46,-0.01,30.00,93.65,0.79,0.03,0.00,0.00,0
L,41,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.50,13.90,0.00,0.80,-0.01,30.00,81.99,2.93,0.03,0.00,0.00,0
L,42,75.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.10,13.90,0.00,0.52,-0.02,30.00,84.54,6.84,0.03,0.00,0.00,0
L,42,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.80,13.90,0.00,0.49,-0.01,30.00,82.25,6.47,0.03,0.00,0.00,0
L,42,75.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,54.10,13.90,30.00,0.09,-0.01,30.00,800.00,10.54,0.00,0.00,0.00,1
L,42,76.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,54.40,13.90,30.00,9.72,-0.01,30.00,799.94,-8.47,0.00,0.00,0.00,1
L,41,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,53.50,13.90,30.00,21.54,0.01,30.00,611.61,-50.52,0.00,0.00,0.00,1
L,40,74.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,51.10,13.90,30.00,26.92,0.02,30.00,520.72,-99.00,0.00,0.00,0.00,1
L,42,76.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,52.30,13.90,30.00,24.27,0.08,30.00,607.89,-278.51,0.00,0.00,0.00,1
L,41,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,50.20,13.90,30.00,24.80,0.13,30.00,628.05,-390.35,0.00,0.00,0.00,1
L,40,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,50.80,13.90,30.00,25.02,0.07,30.00,652.44,-137.02,0.00,0.00,0.00,1
L,41,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,52.10,13.90,30.00,26.66,0.01,30.00,639.68,4.62,0.00,0.00,0.00,1
L,42,75.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,54.20,13.90,30.00,26.01,0.00,30.00,676.54,-73.76,0.00,0.00,0.00,1
L,41,75.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.30,13.90,30.00,27.78,0.01,30.00,654.08,-99.57,0.00,0.00,0.00,1
L,42,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,54.30,13.90,30.00,25.89,0.02,30.00,717.12,-120.82,0.00,0.00,0.00,1
S,40,54.10,13.90,0.00,28.86,0.02,30.00,-119.88,-137.40,0.03,0.00,0.00,0
L,42,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,56.20,13.90,0.00,9.21,0.09,30.00,222.83,-379.73,0.03,0.00,0.00,0
L,40,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,56.40,13.90,0.00,8.90,0.07,30.00,177.35,-232.41,0.03,0.00,0.00,0
L,41,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.60,13.90,0.00,7.83,0.00,30.00,152.43,-14.62,0.03,0.00,0.00,0
L,40,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,52.40,13.90,0.00,7.12,-0.02,30.00,123.31,-53.31,0.03,0.00,0.00,0
L,41,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,50.50,13.90,0.00,5.26,-0.07,30.00,128.98,111.91,0.03,0.00,0.00,0
L,42,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,47.80,13.90,0.00,3.73,-0.07,30.00,137.96,47.55,0.03,0.00,0.00,0
L,42,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,46.90,13.90,0.00,3.58,-0.01,30.00,120.23,-138.87,0.03,0.00,0.00,0
L,41,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,46.20,13.90,0.00,3.07,-0.01,30.00,111.67,-50.51,0.03,0.00,0.00,0
L,42,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.50,13.90,0.00,2.84,-0.07,30.00,99.02,142.38,0.03,0.00,0.00,0
L,41,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.60,13.90,0.00,2.91,-0.02,30.00,79.95,-95.13,0.03,0.00,0.00,0
L,42,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,43.10,13.90,0.00,2.11,-0.02,30.00,83.66,-33.09,0.03,0.00,0.00,0
L,42,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,45.40,13.90,0.00,1.74,-0.07,30.00,81.06,160.53,0.03,0.00,0.00,0
L,41,75.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,48.30,13.90,0.00,1.45,-0.02,30.00,77.96,-89.91,0.03,0.00,0.00,0
L,40,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,80.00,13.90,0.00,1.62,-0.01,30.00,65.07,-19.84,0.03,0.00,0.00,0
L,41,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,80.00,13.90,0.00,1.08,-0.02,30.00,69.62,-9.02,0.03,0.00,0.00,0
S,42,51.90,13.90,0.00,0.67,-0.02,30.00,73.90,-3.70,0.03,0.00,0.00,0
L,42,76.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,73.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,45.50,13.90,30.00,0.14,-0.02,30.00,800.00,-5.90,0.00,0.00,0.00,1
L,42,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,47.50,13.90,30.00,13.08,-0.08,30.00,713.78,237.37,0.00,0.00,0.00,1
S,40,53.00,13.90,30.00,23.63,0.01,30.00,536.62,-181.78,0.00,0.00,0.00,1
L,42,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,49.90,13.90,30.00,22.39,0.08,30.00,607.32,-296.01,0.00,0.00,0.00,1
L,42,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,49.00,13.90,30.00,24.15,0.08,30.00,605.39,-211.97,0.00,0.00,0.00,1
L,42,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,57.00,13.90,30.00,25.48,0.07,30.00,606.12,-201.50,0.00,0.00,0.00,1
L,42,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.00,13.90,30.00,25.45,0.01,30.00,634.36,-3.95,0.00,0.00,0.00,1
L,42,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,55.60,13.90,30.00,25.77,-0.00,30.00,653.75,-43.30,0.00,0.00,0.00,1
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,57.10,13.90,30.00,26.18,-0.00,30.00,668.24,-64.01,0.00,0.00,0.00,1
L,42,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,58.40,13.90,30.00,26.38,0.00,30.00,685.10,-72.86,0.00,0.00,0.00,1
L,42,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,61.90,13.90,30.00,26.70,0.01,30.00,698.84,-103.41,0.00,0.00,0.00,1
L,42,76.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,62.30,13.90,0.00,28.51,0.02,30.00,-120.93,-125.44,0.03,0.00,0.00,0
L,42,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,61.50,13.90,0.00,15.32,0.09,30.00,57.89,-358.33,0.03,0.00,0.00,0
L,41,76.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,58.70,13.90,0.00,6.48,0.07,30.00,198.68,-232.85,0.03,0.00,0.00,0
L,42,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,60.70,13.90,0.00,6.20,0.01,30.00,166.49,-33.03,0.03,0.00,0.00,0
L,42,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,65.50,13.90,0.00,6.46,-0.01,30.00,121.83,-59.74,0.03,0.00,0.00,0
L,41,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,65.00,13.90,0.00,5.02,-0.02,30.00,120.34,-55.13,0.03,0.00,0.00,0
L,40,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,65.10,13.90,0.00,3.84,-0.07,30.00,121.02,119.27,0.03,0.00,0.00,0
L,41,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,63.30,13.90,0.00,3.07,-0.02,30.00,117.87,-120.89,0.03,0.00,0.00,0
L,40,73.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,62.30,13.90,0.00,2.83,-0.02,30.00,106.17,-52.86,0.03,0.00,0.00,0
L,41,75.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,64.70,13.90,0.00,2.70,-0.07,30.00,93.28,145.57,0.03,0.00,0.00,0
L,42,75.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,62.70,13.90,0.00,2.43,-0.02,30.00,84.58,-103.31,0.03,0.00,0.00,0
L,40,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,61.00,13.90,0.00,2.07,-0.02,30.00,79.59,-26.49,0.03,0.00,0.00,0
L,42,73.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,63.50,13.90,0.00,1.72,-0.07,30.00,76.17,152.96,0.03,0.00,0.00,0
L,40,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,62.60,13.90,0.00,1.21,-0.02,30.00,79.01,-84.76,0.03,0.00,0.00,0
L,41,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,62.70,13.90,0.00,1.50,-0.01,30.00,64.02,-16.75,0.03,0.00,0.00,0
L,40,73.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,65.00,13.90,0.00,0.92,-0.02,30.00,70.46,-6.66,0.03,0.00,0.00,0
L,42,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,65.70,13.90,30.00,0.17,-0.02,30.00,800.00,-4.69,0.00,0.00,0.00,1
L,41,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,73.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,64.80,13.90,30.00,9.62,-0.08,30.00,800.00,231.57,0.00,0.00,0.00,1
S,40,65.00,13.90,30.00,24.12,0.01,30.00,544.66,-169.88,0.00,0.00,0.00,1
L,41,75.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,62.60,13.90,30.00,25.12,0.08,30.00,553.48,-296.08,0.00,0.00,0.00,1
L,42,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,62.60,13.90,30.00,24.52,0.08,30.00,598.28,-214.36,0.00,0.00,0.00,1
L,42,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,64.40,13.90,30.00,25.31,0.07,30.00,610.95,-209.76,0.00,0.00,0.00,1
L,41,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,60.50,13.90,30.00,25.57,0.02,30.00,632.63,-24.99,0.00,0.00,0.00,1
L,42,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,61.00,13.90,30.00,24.70,0.01,30.00,682.69,-96.19,0.00,0.00,0.00,1
L,41,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,60.50,13.90,30.00,27.85,0.02,30.00,631.74,-117.79,0.00,0.00,0.00,1
S,40,64.20,13.90,30.00,27.14,0.07,30.00,662.90,-309.97,0.00,0.00,0.00,1
L,41,76.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,62.00,13.90,30.00,27.39,0.07,30.00,673.34,-243.75,0.00,0.00,0.00,1
L,42,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,60.60,13.90,0.00,27.10,0.01,30.00,-87.18,-46.82,0.03,0.00,0.00,0
L,42,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,58.70,13.90,0.00,15.73,-0.09,30.00,47.64,241.20,0.03,0.00,0.00,0
L,41,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,56.50,13.90,0.00,5.14,0.01,30.00,231.19,-235.04,0.03,0.00,0.00,0
L,42,76.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,59.10,13.90,0.00,4.13,0.01,30.00,227.78,-119.73,0.03,0.00,0.00,0
L,41,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,76.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,55.30,13.90,0.00,6.62,-0.00,30.00,137.72,-61.84,0.03,0.00,0.00,0
S,40,53.20,13.90,0.00,5.61,-0.09,30.00,125.50,232.12,0.03,0.00,0.00,0
L,41,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,51.70,13.90,0.00,3.46,-0.01,30.00,148.10,-171.21,0.03,0.00,0.00,0
L,42,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,51.00,13.90,0.00,3.03,-0.00,30.00,139.14,-67.97,0.03,0.00,0.00,0
L,42,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,47.70,13.90,0.00,3.84,-0.01,30.00,99.35,-36.45,0.03,0.00,0.00,0
L,41,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,48.60,13.90,0.00,2.60,-0.02,30.00,109.15,-31.10,0.03,0.00,0.00,0
L,40,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,47.60,13.90,0.00,2.09,-0.06,30.00,107.07,146.80,0.03,0.00,0.00,0
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,47.80,13.90,0.00,1.70,-0.01,30.00,104.61,-102.56,0.03,0.00,0.00,0
L,42,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,52.20,13.90,0.00,2.49,-0.01,30.00,74.03,-33.10,0.03,0.00,0.00,0
L,40,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,46.50,13.90,0.00,1.92,-0.01,30.00,74.26,-14.78,0.03,0.00,0.00,0
L,42,73.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,46.70,13.90,0.00,0.95,-0.01,30.00,88.41,-17.78,0.03,0.00,0.00,0
L,40,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,46.50,13.90,0.00,0.41,-0.01,30.00,96.79,-15.31,0.03,0.00,0.00,0
L,41,75.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,46.70,13.90,0.00,0.47,-0.01,30.00,92.78,-13.99,0.03,0.00,0.00,0
L,42,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,42.90,13.90,0.00,0.60,-0.01,30.00,86.77,-11.54,0.03,0.00,0.00,0
L,42,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,44.00,13.90,0.00,0.47,-0.01,30.00,86.59,-7.47,0.03,0.00,0.00,0
L,40,74.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,46.10,13.90,30.00,0.08,-0.01,30.00,800.00,-6.12,0.00,0.00,0.00,1
L,42,75.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,47.40,13.90,30.00,10.90,-0.08,30.00,783.06,232.75,0.00,0.00,0.00,1
L,41,75.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,49.00,13.90,30.00,23.33,0.02,30.00,571.44,-189.55,0.00,0.00,0.00,1
L,41,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,52.70,13.90,30.00,26.04,0.14,30.00,540.63,-489.33,0.00,0.00,0.00,1
L,42,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,50.30,13.90,30.00,24.00,0.14,30.00,617.76,-341.14,0.00,0.00,0.00,1
L,41,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,47.60,13.90,30.00,24.69,0.07,30.00,634.59,-127.57,0.00,0.00,0.00,1
L,40,76.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,18.50,13.90,30.00,25.17,-0.01,30.00,653.60,48.40,0.00,0.00,0.00,1
S,40,80.00,13.90,30.00,26.76,-0.07,30.00,640.14,150.86,0.00,0.00,0.00,1
L,40,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,80.00,13.90,30.00,26.71,-0.07,30.00,661.14,81.79,0.00,0.00,0.00,1
S,41,80.00,13.90,30.00,27.10,-0.07,30.00,670.52,97.03,0.00,0.00,0.00,1
L,42,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,80.00,13.90,30.00,26.97,-0.07,30.00,690.81,120.66,0.00,0.00,0.00,1
L,42,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,80.00,13.90,0.00,28.60,-0.13,30.00,-121.73,332.15,0.02,0.00,0.00,0
S,40,80.00,13.90,0.00,14.15,0.13,30.00,89.40,-673.38,0.02,0.00,0.00,0
L,40,75.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,75.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,29.50,13.90,0.00,6.54,-0.21,30.00,203.87,913.47,0.02,0.00,0.00,0
S,41,80.00,13.90,0.00,6.56,-0.24,30.00,164.46,570.33,0.02,0.00,0.00,0
L,43,74.90,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,25.70,13.90,0.00,6.20,-0.21,30.00,134.93,474.56,0.02,0.00,0.00,0
L,42,76.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,42.00,13.90,0.00,7.16,-0.01,30.00,72.71,-169.61,0.02,0.00,0.00,0
L,41,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,54.10,13.90,0.00,5.67,0.07,30.00,69.17,-175.25,0.02,0.00,0.00,0
L,40,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,55.00,13.90,0.00,3.18,0.01,30.00,100.82,137.17,0.02,0.00,0.00,0
L,42,75.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,40,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,53.80,13.90,0.00,2.91,0.01,30.00,88.64,70.23,0.02,0.00,0.00,0
S,40,53.10,13.90,0.00,2.36,0.01,30.00,86.00,45.39,0.02,0.00,0.00,0
L,42,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,54.40,13.90,0.00,1.77,0.01,30.00,87.12,39.33,0.02,0.00,0.00,0
L,40,74.30,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,54.10,13.90,0.00,1.49,0.02,30.00,84.21,35.39,0.02,0.00,0.00,0
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,54.60,13.90,0.00,0.97,0.02,30.00,89.01,21.74,0.02,0.00,0.00,0
L,40,73.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,54.20,13.90,0.00,0.92,0.02,30.00,84.62,19.97,0.02,0.00,0.00,0
L,42,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,53.50,13.90,0.00,1.62,0.02,30.00,60.56,16.33,0.02,0.00,0.00,0
L,41,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.80,13.90,0.00,0.40,0.02,30.00,82.91,11.63,0.02,0.00,0.00,0
S,40,53.70,13.90,0.00,0.88,0.02,30.00,67.98,10.44,0.02,0.00,0.00,0
L,40,75.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,41,74.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.20,13.90,0.00,0.66,0.02,30.00,68.49,2.04,0.02,0.00,0.00,0
L,40,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,54.30,13.90,0.00,0.40,0.02,30.00,71.62,5.38,0.02,0.00,0.00,0
L,41,75.10,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,54.20,13.90,0.00,0.36,0.02,30.00,70.32,-3.00,0.02,0.00,0.00,0
S,41,51.70,13.90,30.00,0.04,0.02,30.00,800.00,-3.20,0.00,0.00,0.00,1
L,43,74.80,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,53.60,13.90,30.00,14.88,0.05,30.00,650.89,-114.51,0.00,0.00,0.00,1
L,41,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,53.10,13.90,30.00,21.44,-0.01,30.00,568.56,134.21,0.00,0.00,0.00,1
L,42,74.40,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.40,13.90,30.00,22.82,-0.13,30.00,583.43,499.96,0.00,0.00,0.00,1
L,40,75.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,52.90,13.90,30.00,23.68,-0.20,30.00,603.63,587.98,0.00,0.00,0.00,1
L,41,74.20,58.70,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,51.10,13.90,30.00,23.31,-0.08,30.00,650.90,77.45,0.00,0.00,0.00,1
L,40,76.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,48.10,13.90,30.00,24.24,-0.00,30.00,667.23,6.54,0.00,0.00,0.00,1
L,41,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,47.50,13.90,30.00,24.84,-0.01,30.00,685.73,129.25,0.00,0.00,0.00,1
L,42,74.60,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,45.70,13.90,30.00,26.99,-0.02,30.00,659.73,180.60,0.00,0.00,0.00,1
L,42,75.20,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,45.90,13.90,30.00,26.43,-0.12,30.00,692.81,526.09,0.00,0.00,0.00,1
L,41,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,44.40,13.90,30.00,25.40,-0.08,30.00,741.83,231.50,0.00,0.00,0.00,1
L,40,74.50,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
L,42,75.00,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,42,43.70,13.90,0.00,27.15,-0.01,30.00,-68.41,74.75,0.05,0.00,0.00,0
L,41,74.70,58.70,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,15.00,0.00,1
S,41,42.10,13.90,0.00,15.56,-0.01,30.00,74.15,164.12,0.05,0.00,0.00,0
