Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
S,40,14.50,14.30,10.06,10.08,0,0.00,0.05,0.02,0.00,9.90,0.00,1
L,41,76.20,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.03,0,0.00,0.05,0.02,0.00,9.96,0.00,1
L,40,77.20,59.10,10.00,10.14,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,10.06,0,0.00,0.05,0.02,0.00,9.96,0.00,1
L,40,77.70,59.10,10.00,10.20,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.05,0,0.00,0.05,0.02,0.00,9.96,0.00,1
L,40,76.50,59.10,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,9.95,0,0.00,0.05,0.02,0.00,10.05,0.00,1
L,40,78.90,59.10,10.00,10.31,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.01,0,0.00,0.00,0.02,0.00,10.05,0.00,1
L,40,77.40,59.10,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.03,0,0.00,0.00,0.02,0.00,10.08,0.00,1
L,40,79.10,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,10.07,0,0.00,0.00,0.02,0.00,10.08,0.00,1
L,40,77.40,59.10,10.00,9.77,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,10.06,0,0.00,0.00,0.02,0.00,10.08,0.00,1
L,40,75.80,59.10,10.00,9.90,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.02,0,0.00,0.00,0.02,0.00,9.90,0.00,1
L,40,75.70,59.10,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.02,0,0.00,0.00,0.02,0.00,9.90,0.00,1
L,40,75.50,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.13,0,0.00,0.00,0.02,0.00,9.97,0.00,1
L,40,75.50,59.10,10.00,9.95,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.07,0,0.00,0.00,0.02,0.00,9.97,0.00,1
L,40,76.80,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,13.80,14.30,10.06,10.03,1,0.00,0.00,0.00,0.00,9.97,0.00,1
L,40,76.20,59.10,10.00,10.04,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.11,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,77.50,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,13.90,14.30,10.06,10.08,1,0.00,0.00,0.00,0.00,10.00,0.00,1
L,40,78.40,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.11,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,75.90,59.10,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.10,1,0.00,0.00,0.00,0.00,10.04,0.00,1
L,40,77.60,59.10,10.00,9.96,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.08,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,78.90,59.10,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,9.95,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,76.40,59.10,10.00,9.98,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.06,9.95,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,77.50,59.10,10.00,10.01,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,9.98,1,0.00,0.00,0.00,0.00,10.02,0.00,1
L,40,77.50,59.10,10.00,10.10,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.06,10.13,1,0.00,0.00,0.00,0.00,10.02,0.00,1
L,40,76.00,59.10,10.00,9.93,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.05,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,77.00,59.10,10.00,9.60,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.40,14.30,10.06,10.12,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,78.30,59.10,10.00,10.20,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.00,1,0.00,0.00,0.00,0.00,9.98,0.00,1
L,40,76.70,59.10,10.00,10.30,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.08,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,77.00,59.10,10.00,10.16,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.14,1,0.00,0.00,0.00,0.00,10.10,0.00,1
L,40,77.00,59.10,10.00,10.08,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.06,10.09,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,77.70,59.10,10.00,10.09,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.30,14.30,10.06,10.07,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,79.40,59.10,10.00,10.25,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.06,10.07,1,0.00,0.00,0.00,0.00,10.09,0.00,1
L,40,79.20,59.10,10.00,10.19,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.12,1,0.00,0.00,0.00,0.00,10.15,0.00,1
L,40,79.10,59.10,10.00,10.21,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.70,14.30,10.06,10.10,1,0.00,0.00,0.00,0.00,10.15,0.00,1
L,40,78.60,59.10,10.00,10.18,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.00,14.30,10.06,10.10,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,79.50,59.10,10.00,10.05,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.11,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,80.00,59.10,10.00,9.97,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.20,14.30,10.06,10.15,1,0.00,0.00,0.00,0.00,10.18,0.00,1
L,40,78.60,59.10,10.00,9.88,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.50,14.30,10.06,10.12,1,0.00,0.00,0.00,0.00,9.72,0.00,1
L,40,79.40,59.10,10.00,10.02,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.11,1,0.00,0.00,0.00,0.00,9.72,0.00,1
L,40,80.00,59.10,10.00,9.99,1,0.00,0.00,0.00,0.00,15.00,0.00,1
S,40,14.10,14.30,10.06,10.00,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,79.00,59.10,10.00,10.00,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.30,14.30,10.06,10.08,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,80.00,59.10,10.00,9.76,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,41,14.40,14.30,10.06,10.00,1,0.00,0.00,0.00,0.00,9.84,0.00,1
L,40,80.00,59.10,10.00,10.12,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.40,14.30,10.06,10.00,1,0.00,0.00,0.00,0.00,9.99,0.01,1
L,40,78.20,59.10,10.00,10.04,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.40,14.30,10.06,9.93,1,0.00,0.00,0.00,0.00,9.99,0.01,1
L,40,79.40,59.10,10.00,10.15,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.60,14.30,10.06,10.08,1,0.00,0.00,0.00,0.00,10.21,0.01,1
L,40,80.00,59.10,10.00,10.15,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.80,14.30,10.06,10.04,1,0.00,0.00,0.00,0.00,10.21,0.01,1
L,40,79.10,59.10,10.00,10.11,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.60,14.30,10.06,9.99,1,0.00,0.00,0.00,0.00,10.13,0.01,1
L,40,79.80,59.10,10.00,10.10,1,0.01,0.00,0.00,0.01,15.00,0.00,0
S,40,14.70,14.30,10.06,10.05,1,0.00,0.00,0.00,0.00,10.13,0.01,1
L,40,79.10,59.10,10.00,10.01,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.60,14.30,10.06,10.32,1,0.00,0.00,0.00,0.00,10.13,0.01,1
L,40,79.60,59.10,10.00,9.99,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.60,14.30,10.06,9.97,1,0.00,0.00,0.00,0.00,10.02,0.03,0
L,40,79.10,59.10,10.00,9.93,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.40,14.30,10.06,9.97,1,0.00,0.00,0.00,0.00,10.02,0.03,0
L,40,78.70,59.10,10.00,9.89,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.60,14.30,10.06,9.89,1,0.00,0.00,0.00,0.00,10.02,0.03,0
L,40,78.90,59.10,10.00,9.86,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.70,14.30,10.06,10.09,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,80.00,59.10,10.00,9.91,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.90,14.30,10.06,10.13,1,0.00,0.00,0.00,0.00,9.93,0.03,0
L,40,80.00,59.10,10.00,9.83,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.70,14.30,10.06,10.10,1,0.00,0.00,0.00,0.00,9.78,0.03,0
L,40,78.70,59.10,10.00,9.87,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.60,14.30,10.06,10.12,1,0.00,0.00,0.00,0.00,9.78,0.03,0
L,40,80.00,59.10,10.00,9.89,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.70,14.30,10.06,10.13,1,0.00,0.00,0.00,0.00,10.00,0.03,0
L,40,80.00,59.10,10.00,9.96,1,0.01,0.03,0.00,0.03,15.00,0.00,0
S,40,14.80,14.30,10.06,10.18,1,0.00,0.00,0.00,0.00,10.00,0.03,0
L,40,80.00,59.10,10.00,10.03,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,14.70,14.30,10.06,10.15,1,0.00,0.00,0.00,0.00,10.00,0.03,0
L,40,80.00,59.10,10.00,10.08,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,14.60,14.30,10.06,10.06,1,0.00,0.00,0.00,0.00,10.09,0.06,0
L,40,80.00,59.10,10.00,10.08,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,15.10,14.30,10.06,10.02,1,0.00,0.00,0.00,0.00,10.09,0.06,0
L,40,80.00,59.10,10.00,10.04,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,15.40,14.30,10.06,10.02,1,0.00,0.00,0.00,0.00,10.18,0.06,0
L,40,80.00,59.10,10.00,10.09,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,15.10,14.30,10.06,10.05,1,0.00,0.00,0.00,0.00,10.18,0.06,0
L,40,80.00,59.10,10.00,10.11,1,0.01,0.03,0.06,0.06,15.00,0.00,0
S,40,15.30,14.30,10.06,10.09,1,0.00,0.00,0.00,0.00,10.18,0.06,0
L,40,80.00,59.10,10.00,10.12,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,16.00,14.30,10.11,10.12,1,0.00,0.00,0.00,0.00,10.11,0.06,0
L,40,80.00,59.10,10.00,9.97,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,16.50,14.30,10.11,10.26,1,0.00,0.00,0.00,0.00,10.11,0.06,0
L,40,80.00,59.10,10.00,10.10,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,16.20,14.30,10.09,10.19,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,80.00,59.10,10.00,10.03,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,17.00,14.30,10.09,10.07,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,80.00,59.10,10.00,9.98,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,17.20,14.30,10.09,10.17,1,0.00,0.00,0.00,0.00,10.09,0.03,0
L,40,80.00,59.10,10.00,10.03,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,17.90,14.30,9.94,10.00,1,0.00,0.00,0.00,0.00,9.94,0.03,0
L,40,80.00,59.10,10.00,9.99,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,18.30,14.30,9.94,10.06,1,0.00,0.00,0.00,0.00,9.94,0.03,0
L,41,80.00,59.10,10.00,9.95,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,19.20,14.30,9.95,9.91,1,0.00,0.00,0.00,0.00,9.95,0.03,0
L,40,80.00,59.10,10.00,10.08,0,0.07,0.03,0.06,0.03,15.00,0.00,0
S,40,20.40,14.30,9.95,9.99,1,0.00,0.00,0.00,0.00,9.95,0.03,0
L,40,80.00,59.10,10.00,10.03,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,23.10,14.30,9.95,9.91,1,0.00,0.00,0.00,0.00,9.95,0.03,0
L,40,80.00,59.10,10.00,9.97,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,25.10,14.30,10.02,9.81,1,0.00,0.00,0.00,0.00,10.02,0.06,0
L,40,80.00,59.10,10.00,9.97,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,28.00,14.30,10.02,9.83,1,0.00,0.00,0.00,0.00,10.02,0.06,0
L,40,80.00,59.10,10.00,9.99,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,32.10,14.30,10.01,10.00,1,0.00,0.00,0.00,0.00,10.01,0.06,0
L,40,80.00,59.10,10.00,10.04,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,49.60,14.30,10.01,10.01,1,0.00,0.00,0.00,0.00,10.01,0.06,0
L,40,80.00,59.10,10.00,10.08,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,59.80,14.30,10.31,9.98,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,80.00,59.10,10.00,10.14,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,70.40,14.30,10.31,10.02,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,80.00,59.10,10.00,9.94,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,76.80,14.30,10.31,10.10,1,0.00,0.00,0.00,0.00,10.31,0.06,0
L,40,80.00,59.10,10.00,10.26,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,77.70,14.30,9.94,10.53,1,0.00,0.00,0.00,0.00,9.94,0.06,0
L,40,80.00,59.10,10.00,10.02,0,0.07,0.08,0.06,0.06,15.00,0.00,0
S,40,78.20,14.30,9.94,9.41,1,0.00,0.00,0.00,0.00,9.94,0.06,0
L,40,80.00,59.10,10.00,9.72,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.23,9.99,1,0.00,0.00,0.00,0.00,10.23,0.07,0
L,40,80.00,59.10,10.00,10.21,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.23,10.32,1,0.00,0.00,0.00,0.00,10.23,0.07,0
L,40,80.00,59.10,10.00,10.04,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.23,10.36,1,0.00,0.00,0.00,0.00,10.23,0.07,0
L,40,80.00,59.10,10.00,10.10,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.09,10.09,1,0.00,0.00,0.00,0.00,10.09,0.07,0
L,40,80.00,59.10,10.00,10.06,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.09,10.20,1,0.00,0.00,0.00,0.00,10.09,0.07,0
L,40,80.00,59.10,10.00,10.06,0,0.07,0.08,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,10.11,10.22,1,0.00,0.00,0.00,0.00,10.11,0.07,0
L,40,80.00,59.10,10.00,10.00,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,10.11,10.26,1,0.00,0.00,0.00,0.00,10.11,0.07,0
L,40,80.00,59.10,10.00,9.96,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,10.11,10.15,1,0.00,0.00,0.00,0.00,10.11,0.07,0
L,40,80.00,59.10,10.00,9.95,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.93,10.15,1,0.00,0.00,0.00,0.00,9.93,0.08,0
L,40,80.00,59.10,10.00,10.08,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,78.70,14.30,9.93,10.12,1,0.00,0.00,0.00,0.00,9.93,0.08,0
L,40,80.00,59.10,10.00,9.90,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,80.00,14.30,9.92,10.05,1,0.00,0.00,0.00,0.00,9.92,0.08,0
L,40,80.00,59.10,10.00,9.73,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.80,14.30,9.92,10.01,1,0.00,0.00,0.00,0.00,9.92,0.08,0
L,40,80.00,59.10,10.00,9.74,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.10,14.30,9.92,9.95,1,0.00,0.00,0.00,0.00,9.92,0.08,0
L,40,80.00,59.10,10.00,9.81,0,0.08,0.08,0.08,0.08,15.00,0.00,0
S,40,79.20,14.30,9.78,9.98,1,0.00,0.00,0.00,0.00,9.78,0.08,0
L,40,80.00,59.10,10.00,9.85,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,79.80,14.30,9.78,10.04,1,0.00,0.00,0.00,0.00,9.78,0.08,0
L,40,80.00,59.10,10.00,9.87,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,78.80,14.30,9.84,10.50,1,0.00,0.00,0.00,0.00,9.84,0.07,0
L,40,80.00,59.10,10.00,10.06,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,79.70,14.30,9.84,10.11,1,0.00,0.00,0.00,0.00,9.84,0.07,0
L,40,80.00,59.10,10.00,9.94,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,9.84,10.08,1,0.00,0.00,0.00,0.00,9.84,0.07,0
L,40,80.00,59.10,10.00,10.10,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,9.97,9.72,1,0.00,0.00,0.00,0.00,9.97,0.07,0
L,40,80.00,59.10,10.00,9.91,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,9.97,10.06,1,0.00,0.00,0.00,0.00,9.97,0.07,0
L,40,80.00,59.10,10.00,9.96,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,9.91,9.84,1,0.00,0.00,0.00,0.00,9.91,0.07,0
L,40,80.00,59.10,10.00,9.97,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,80.00,14.30,9.91,9.84,1,0.00,0.01,0.00,0.01,9.91,0.07,0
L,40,80.00,59.10,10.00,9.98,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,79.80,14.30,9.91,9.79,1,0.00,0.01,0.00,0.01,9.91,0.07,0
L,40,80.00,59.10,10.00,10.86,0,0.08,0.07,0.08,0.07,15.00,0.00,0
S,40,79.30,14.30,10.03,9.77,1,0.00,0.01,0.00,0.01,10.03,0.07,0
L,40,29.70,59.10,10.00,10.57,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,78.90,14.30,10.03,9.65,1,0.00,0.01,0.00,0.01,10.03,0.07,0
L,40,34.30,59.10,10.00,10.21,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,79.20,14.30,10.21,9.66,1,0.00,0.01,0.00,0.01,10.21,0.07,0
L,40,29.80,59.10,10.00,9.90,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,79.80,14.30,10.21,9.75,1,0.00,0.01,0.00,0.01,10.21,0.07,0
L,40,31.10,59.10,10.00,9.81,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,78.90,14.30,10.21,9.95,1,0.00,0.01,0.00,0.01,10.21,0.07,0
L,40,80.00,59.10,10.00,9.72,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,79.80,14.30,9.75,10.16,1,0.00,0.01,0.00,0.01,9.75,0.07,0
L,40,30.10,59.10,10.00,9.80,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,79.60,14.30,9.75,9.57,1,0.00,0.01,0.02,0.02,9.75,0.07,0
L,40,29.90,59.10,10.00,9.89,0,0.08,0.07,0.07,0.07,15.00,0.00,0
L,40,30.50,59.10,10.00,10.04,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,79.10,14.30,9.93,10.10,1,0.00,0.01,0.02,0.02,9.93,0.07,0
S,40,80.00,14.30,9.93,10.12,1,0.00,0.01,0.02,0.02,9.93,0.07,0
L,40,28.40,59.10,10.00,10.01,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.93,9.62,1,0.00,0.01,0.02,0.02,9.93,0.07,0
L,40,28.20,59.10,10.00,9.98,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.78,10.05,1,0.00,0.01,0.02,0.02,9.78,0.07,0
L,40,34.30,59.10,10.00,9.99,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.78,9.96,1,0.00,0.01,0.02,0.02,9.78,0.07,0
L,40,36.10,59.10,10.00,9.91,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,78.30,14.30,9.92,9.94,1,0.00,0.01,0.02,0.02,9.92,0.07,0
L,40,38.00,59.10,10.00,9.97,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.92,9.80,1,0.00,0.01,0.02,0.02,9.92,0.07,0
L,40,37.30,59.10,10.00,9.78,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.88,9.88,1,0.04,0.01,0.02,0.04,9.88,0.07,0
L,40,45.20,59.10,10.00,9.95,0,0.08,0.07,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.88,9.86,1,0.04,0.01,0.02,0.04,9.88,0.07,0
L,40,46.50,59.10,10.00,10.00,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.88,9.85,1,0.04,0.01,0.02,0.04,9.88,0.07,0
L,40,47.20,59.10,10.00,9.94,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.95,9.82,1,0.04,0.01,0.02,0.04,9.95,0.07,0
L,40,51.80,59.10,10.00,9.99,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,9.95,9.90,1,0.04,0.01,0.02,0.04,9.95,0.07,0
L,40,52.70,59.10,10.00,10.02,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.05,9.92,1,0.04,0.01,0.02,0.04,10.05,0.07,0
L,40,53.60,59.10,10.00,10.06,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.05,10.00,1,0.04,0.01,0.02,0.04,10.05,0.07,0
L,40,54.10,59.10,10.00,10.07,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.05,10.09,1,0.04,0.01,0.02,0.04,10.05,0.07,0
L,40,55.40,59.10,10.00,10.05,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.06,10.07,1,0.04,0.01,0.02,0.04,10.06,0.07,0
L,40,57.90,59.10,10.00,10.01,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.06,10.08,0,0.04,0.06,0.02,0.02,10.06,0.07,0
L,40,54.40,59.10,10.00,10.06,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.14,10.11,0,0.04,0.06,0.02,0.02,10.14,0.07,0
L,40,54.10,59.10,10.00,10.18,0,0.08,0.08,0.07,0.07,15.00,0.00,0
S,40,80.00,14.30,10.14,10.04,0,0.04,0.06,0.02,0.02,10.14,0.07,0
L,40,60.60,59.10,10.00,10.15,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.14,10.06,0,0.04,0.06,0.02,0.02,10.14,0.07,0
L,40,62.90,59.10,10.00,10.14,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.25,10.52,0,0.04,0.06,0.02,0.02,10.25,0.08,0
L,40,64.50,59.10,10.00,10.11,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.25,10.30,0,0.04,0.06,0.02,0.02,10.25,0.08,0
L,40,69.30,59.10,10.00,10.02,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.05,9.64,0,0.04,0.06,0.02,0.02,10.05,0.08,0
L,40,69.40,59.10,10.00,9.90,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.05,10.16,0,0.04,0.06,0.02,0.02,10.05,0.08,0
L,40,71.20,59.10,10.00,9.89,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.05,10.01,0,0.04,0.06,0.08,0.04,10.05,0.08,0
L,40,75.90,59.10,10.00,9.53,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,9.97,9.99,0,0.04,0.06,0.08,0.04,9.97,0.08,0
L,40,77.40,59.10,10.00,10.19,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,9.97,10.25,0,0.04,0.06,0.08,0.04,9.97,0.08,0
L,40,76.40,59.10,10.00,10.08,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.06,10.26,0,0.04,0.06,0.08,0.04,10.06,0.08,0
L,40,79.60,59.10,10.00,10.20,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,10.06,10.21,0,0.04,0.06,0.08,0.04,10.06,0.08,0
L,40,80.00,59.10,10.00,9.96,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,41,80.00,14.30,10.06,10.21,0,0.04,0.06,0.08,0.04,10.06,0.08,0
L,40,80.00,59.10,10.00,9.89,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,9.90,10.19,0,0.04,0.06,0.08,0.04,9.90,0.08,0
L,40,80.00,59.10,10.00,9.92,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,9.90,10.14,0,0.04,0.06,0.08,0.04,9.90,0.08,0
L,40,80.00,59.10,10.00,9.93,0,0.08,0.08,0.09,0.08,15.00,0.00,0
S,40,80.00,14.30,9.93,10.01,0,0.08,0.06,0.08,0.06,9.93,0.08,0
