Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
R,40,41.70,10.00,19.77,20.12,-0.00,19.77,641.78,11.12,0.00,19.77,0.07,0
R,40,41.10,10.00,19.77,19.83,0.00,19.77,647.26,0.63,0.00,19.77,0.07,0
L,40,50.10,49.00,20.00,19.19,-0.08,0.00,588.03,-40.31,0.07,15.00,0.00,0
S,40,10.10,10.00,20.74,20.61,-0.00,20.74,626.97,-0.98,0.00,20.01,0.00,1
R,40,40.50,10.00,19.77,19.91,0.01,19.77,644.95,-25.53,0.00,19.77,0.07,0
R,40,39.80,10.00,20.02,19.89,0.07,20.02,651.10,-232.26,0.00,20.02,0.07,0
R,40,38.60,10.00,20.02,19.86,0.13,20.02,652.61,-366.63,0.00,20.02,0.07,0
O,40,9.60,10.00,20.66,19.98,-0.00,20.66,634.69,10.30,0.00,21.33,0.00,1
T,40,10.30,10.00,21.54,21.29,0.02,21.54,661.77,-100.90,0.00,20.48,0.00,1
L,40,48.50,49.00,20.00,19.15,-0.12,0.00,593.80,114.45,0.08,15.00,0.00,0
S,40,10.00,10.00,20.34,20.42,-0.00,20.34,622.48,18.09,0.00,19.81,0.00,1
R,40,38.30,10.00,19.61,20.03,0.13,19.61,638.46,-333.93,0.00,19.61,0.08,0
O,40,9.80,10.00,21.44,20.35,0.00,21.44,649.33,-2.73,0.00,21.33,0.00,1
T,40,10.30,10.00,21.57,21.45,0.02,21.57,659.75,-36.56,0.00,20.48,0.00,1
S,40,9.90,10.00,19.93,20.41,0.00,19.93,611.43,-6.62,0.00,20.08,0.00,1
R,40,38.30,10.00,19.61,20.31,0.13,19.61,628.76,-327.89,0.00,19.61,0.08,0
L,40,50.40,49.00,20.00,19.61,-0.09,0.00,586.68,-63.64,0.08,15.00,0.00,0
O,40,9.80,10.00,21.41,20.48,0.00,21.41,651.68,-4.12,0.00,21.39,0.00,1
T,40,10.00,10.00,20.37,21.48,0.01,20.37,628.42,-15.28,0.00,20.48,0.00,1
L,40,49.30,49.00,20.00,19.72,-0.08,0.00,586.12,-6.65,0.08,15.00,0.00,0
S,40,10.30,10.00,21.57,20.47,-0.00,21.57,649.85,4.41,0.00,20.08,0.00,1
R,40,37.40,10.00,19.61,20.30,0.08,19.61,624.96,-177.25,0.02,19.61,0.08,0
O,40,9.70,10.00,20.98,20.77,0.00,20.98,638.05,3.91,0.00,21.39,0.00,1
T,40,9.70,10.00,19.14,21.52,0.01,19.14,588.66,-11.21,0.00,21.06,0.00,1
L,40,48.90,49.00,20.00,19.81,-0.08,0.00,585.40,6.59,0.07,15.00,0.00,0
R,40,37.30,10.00,19.78,20.49,0.07,19.78,620.45,-227.75,0.02,19.78,0.08,0
S,40,10.10,10.00,20.78,20.42,-0.00,20.78,636.94,6.98,0.00,20.08,0.00,1
O,40,9.50,10.00,20.12,20.93,0.00,20.12,612.61,-10.55,0.00,20.87,0.00,1
T,40,10.10,10.00,20.75,21.10,0.00,20.75,627.83,5.40,0.00,21.06,0.00,1
L,40,49.80,49.00,20.00,19.96,-0.08,0.00,582.59,16.42,0.07,15.00,0.00,0
R,40,37.20,10.00,19.78,20.35,0.08,19.78,619.87,-290.28,0.02,19.78,0.08,0
S,40,10.10,10.00,20.79,20.55,-0.00,20.79,635.97,0.73,0.00,20.46,0.02,0
O,40,9.70,10.00,20.88,21.02,0.00,20.88,625.59,-1.16,0.00,20.87,0.00,1
T,40,9.90,10.00,19.94,20.67,0.00,19.94,615.81,0.67,0.00,20.56,0.00,1
L,40,48.60,49.00,20.00,20.05,-0.08,0.00,580.48,27.25,0.07,15.00,0.00,0
S,40,9.80,10.00,19.57,20.66,0.00,19.57,602.61,-5.43,0.00,20.46,0.02,0
R,40,37.30,10.00,19.94,19.98,0.09,19.94,630.50,-327.36,0.02,19.94,0.07,0
O,40,9.60,10.00,20.43,20.79,0.00,20.43,619.15,2.11,0.00,20.87,0.00,1
T,40,10.00,10.00,20.34,20.21,-0.04,20.34,633.90,147.64,0.00,20.56,0.00,1
S,40,9.90,10.00,19.96,20.60,-0.00,19.96,607.86,5.97,0.00,19.70,0.02,0
L,40,49.80,49.00,20.00,20.05,-0.07,0.00,580.26,26.40,0.07,15.00,0.00,0
R,40,37.40,10.00,19.94,19.41,0.12,19.94,645.19,-460.46,0.02,19.94,0.07,0
O,40,9.60,10.00,20.39,20.74,-0.00,20.39,617.14,6.64,0.00,19.84,0.00,1
T,40,10.30,10.00,21.57,19.99,-0.04,21.57,672.66,86.49,0.00,20.56,0.00,1
L,40,48.90,49.00,20.00,20.03,-0.07,0.00,580.35,27.37,0.07,15.00,0.00,0
R,40,38.10,10.00,19.94,19.30,0.09,19.94,651.19,-283.81,0.04,19.94,0.07,0
S,40,9.80,10.00,19.53,20.57,0.00,19.53,593.79,-10.20,0.00,19.70,0.02,0
O,40,9.30,10.00,19.10,20.62,-0.00,19.10,584.65,3.67,0.00,19.84,0.00,1
T,40,10.30,10.00,21.61,20.11,0.01,21.61,679.73,-90.82,0.00,20.74,0.00,1
L,40,50.30,49.00,20.00,20.04,-0.02,0.00,580.05,-119.95,0.04,15.00,0.00,0
S,40,10.10,10.00,20.74,20.36,-0.00,20.74,624.96,7.71,0.00,19.70,0.02,0
R,40,38.00,10.00,20.05,19.98,0.07,20.05,639.93,-299.52,0.04,20.05,0.07,0
O,40,9.30,10.00,19.02,20.37,-0.00,19.02,580.06,5.81,0.00,20.31,0.00,1
T,40,10.20,10.00,21.23,20.38,0.02,21.23,671.53,-30.89,0.00,20.74,0.00,1
L,40,50.10,49.00,20.00,19.98,-0.02,0.00,581.43,-62.10,0.04,15.00,0.00,0
S,40,10.20,10.00,21.17,20.16,-0.00,21.17,643.34,1.79,0.00,19.87,0.04,0
R,40,39.60,10.00,20.05,20.19,0.06,20.05,634.81,-310.64,0.06,20.05,0.07,0
O,40,9.70,10.00,20.58,19.45,-0.00,20.58,637.25,6.90,0.00,20.31,0.00,1
T,40,9.90,10.00,20.02,20.73,0.01,20.02,635.78,-9.97,0.00,20.60,0.00,1
L,40,49.60,49.00,20.00,19.96,-0.02,0.00,582.06,-42.97,0.04,15.00,0.00,0
S,40,10.10,10.00,20.78,20.34,-0.00,20.78,634.42,10.85,0.00,19.87,0.04,0
R,40,40.00,10.00,20.11,20.00,0.07,20.11,640.49,-353.51,0.06,20.11,0.04,0
O,40,9.80,10.00,20.96,19.37,0.00,20.96,655.53,-1.43,0.00,20.31,0.00,1
T,40,10.20,10.00,21.24,20.95,0.01,21.24,657.88,-7.52,0.00,20.60,0.00,1
S,40,10.20,10.00,21.20,20.56,-0.00,21.20,642.29,-1.75,0.00,20.04,0.06,0
L,40,47.40,49.00,20.00,19.97,-0.02,0.00,581.87,-24.15,0.04,15.00,0.00,0
R,40,41.40,10.00,20.11,20.17,0.07,20.11,636.72,-352.31,0.06,20.11,0.04,0
O,40,9.70,10.00,20.52,21.11,0.00,20.52,607.96,-2.23,0.00,22.52,0.00,1
T,40,9.90,10.00,20.03,22.15,-0.03,20.03,596.47,139.65,0.00,20.60,0.00,1
L,40,48.70,49.00,20.00,20.01,-0.03,0.00,581.10,-22.35,0.01,15.00,0.00,0
S,40,10.40,10.00,22.05,21.53,0.00,22.05,642.84,1.15,0.00,20.04,0.06,0
R,40,43.90,10.00,20.11,20.24,0.06,20.11,634.53,-342.21,0.06,20.11,0.04,0
O,40,9.80,10.00,20.90,20.73,-0.00,20.90,624.21,11.38,0.00,22.52,0.00,1
T,40,10.00,10.00,20.43,20.10,-0.03,20.43,648.25,79.17,0.00,21.17,0.00,1
L,40,46.90,49.00,20.00,19.92,-0.03,0.00,583.49,-14.91,0.01,15.00,0.00,0
S,40,11.00,10.00,24.57,21.39,0.00,24.57,715.43,-1.41,0.00,20.04,0.06,0
R,41,45.90,10.00,19.78,20.20,0.01,19.78,626.15,-189.34,0.06,19.78,0.01,0
O,40,9.60,10.00,20.05,19.89,-0.00,20.05,625.09,2.22,0.00,19.85,0.00,1
T,40,9.90,10.00,20.02,20.51,0.02,20.02,628.76,-100.87,0.00,21.17,0.00,1
L,40,47.20,49.00,20.00,19.93,-0.07,0.00,583.63,133.70,0.01,15.00,0.00,0
S,40,11.70,10.00,20.20,21.49,-0.00,20.20,617.10,5.12,0.00,20.20,0.06,0
R,40,47.60,10.00,19.78,20.40,0.00,19.78,618.55,-214.85,0.04,19.78,0.01,0
O,40,10.10,10.00,22.06,19.98,-0.00,22.06,676.20,3.17,0.00,19.85,0.00,1
T,40,10.20,10.00,21.24,20.61,0.02,21.24,655.09,-37.42,0.00,22.33,0.00,1
L,40,46.50,49.00,20.00,19.85,-0.02,0.00,586.23,-73.58,0.01,15.00,0.00,0
S,40,14.50,10.00,20.20,21.82,0.00,20.20,601.06,-7.90,0.00,20.20,0.06,0
R,40,50.10,10.00,19.64,19.68,-0.00,19.64,630.02,-227.04,0.04,19.64,0.01,0
O,40,9.70,10.00,20.43,20.67,-0.00,20.43,627.44,7.81,0.00,19.85,0.00,1
T,40,10.40,10.00,22.09,20.57,0.02,22.09,681.95,-12.53,0.00,22.33,0.00,1
R,40,47.30,10.00,19.64,19.72,-0.00,19.64,628.82,-234.29,0.04,19.64,0.01,0
S,40,17.40,10.00,20.18,21.55,0.00,20.18,598.14,-7.35,0.00,20.18,0.04,0
L,40,46.60,49.00,20.00,20.96,-0.02,0.00,558.12,-25.46,0.00,15.00,0.00,1
O,40,9.90,10.00,21.21,20.77,-0.00,21.21,644.00,12.93,0.00,20.43,0.00,1
T,40,10.10,10.00,20.90,20.83,0.01,20.90,653.00,-12.28,0.00,22.33,0.00,1
L,40,47.00,49.00,20.00,20.43,-0.02,0.00,566.27,-7.82,0.00,15.00,0.00,1
S,40,22.40,10.00,20.18,21.19,0.00,20.18,599.44,-2.28,0.00,20.18,0.04,0
R,40,38.90,10.00,19.64,19.90,0.01,19.64,623.68,-286.38,0.04,19.64,0.01,0
O,40,9.90,10.00,21.20,20.86,-0.00,21.20,644.04,1.33,0.00,20.43,0.00,1
T,40,9.90,10.00,20.09,21.10,-0.03,20.09,625.24,135.42,0.00,19.91,0.00,1
R,40,19.80,10.00,20.32,20.43,0.05,20.32,625.92,-414.86,0.04,20.32,0.00,0
L,40,48.50,49.00,20.00,19.09,-0.02,0.00,598.68,-8.86,0.00,15.00,0.00,1
S,40,36.40,10.00,19.88,20.61,0.00,19.88,601.02,-6.57,0.00,19.88,0.04,0
O,40,9.80,10.00,20.78,20.89,0.00,20.78,634.21,-2.17,0.00,21.05,0.00,1
T,40,9.90,10.00,20.08,21.10,-0.03,20.08,618.94,72.33,0.00,19.91,0.00,1
L,40,46.80,49.00,20.00,19.33,-0.02,0.00,597.75,-11.70,0.00,15.00,0.00,1
S,40,40.90,10.00,19.88,20.47,0.00,19.88,600.52,-2.88,0.00,19.88,0.04,0
R,40,14.50,10.00,20.32,19.70,0.06,20.32,644.56,-383.89,0.06,20.32,0.00,0
T,40,9.90,10.00,20.07,20.96,0.02,20.07,616.44,-103.21,0.00,20.37,0.00,1
O,40,9.90,10.00,21.17,20.89,0.00,21.17,643.64,3.78,0.00,21.05,0.00,1
L,40,45.80,49.00,20.00,19.69,-0.02,0.00,592.26,-10.33,0.00,15.00,0.00,1
S,40,42.20,10.00,19.88,20.22,-0.00,19.88,603.58,9.65,0.00,19.88,0.04,0
R,40,12.20,10.00,19.59,19.63,0.01,19.59,630.85,-212.57,0.06,19.59,0.00,0
O,40,9.70,10.00,20.33,20.97,0.00,20.33,621.30,-5.03,0.00,19.88,0.00,1
T,40,10.00,10.00,20.47,20.74,0.03,20.47,627.35,-48.52,0.00,20.37,0.00,1
L,40,45.90,49.00,20.00,19.72,-0.02,0.00,593.29,-6.44,0.00,15.00,0.00,1
S,40,41.50,10.00,19.76,19.80,-0.00,19.76,609.36,13.04,0.00,19.76,0.06,0
R,40,9.80,10.00,19.59,20.05,-0.00,19.59,619.52,-228.23,0.08,19.59,0.00,0
O,40,9.70,10.00,20.29,20.91,-0.00,20.29,618.12,8.07,0.00,19.88,0.00,1
T,40,9.80,10.00,19.64,21.07,0.02,19.64,595.58,-16.42,0.00,19.80,0.00,1
L,40,45.30,49.00,20.00,19.72,-0.02,0.00,594.86,-3.60,0.00,15.00,0.00,1
S,40,41.00,10.00,19.76,20.54,-0.00,19.76,589.92,10.13,0.00,19.76,0.06,0
R,40,9.90,10.00,19.59,20.32,-0.02,19.59,609.78,-201.90,0.08,19.72,0.00,0
O,40,9.90,10.00,21.08,20.73,-0.00,21.08,639.89,6.48,0.00,19.88,0.00,1
T,40,9.90,10.00,20.03,19.58,-0.03,20.03,636.51,134.88,0.00,19.80,0.00,1
L,40,45.20,49.00,20.00,19.85,-0.02,0.00,593.11,0.59,0.00,15.00,0.00,1
S,40,40.70,10.00,20.26,19.25,0.01,20.26,632.13,-24.04,0.00,20.26,0.08,0
R,40,9.60,10.00,19.59,20.14,-0.07,19.59,610.32,-38.06,0.08,19.72,0.00,0
O,40,9.70,10.00,20.25,20.72,-0.00,20.25,620.38,8.17,0.00,19.93,0.00,1
T,40,9.60,10.00,18.78,19.75,-0.03,18.78,601.95,70.39,0.00,19.80,0.00,1
L,40,45.30,49.00,20.00,19.91,-0.01,0.00,592.55,-21.23,0.00,15.00,0.00,1
S,40,39.10,10.00,20.26,20.26,0.03,20.26,611.62,-106.07,0.00,20.26,0.08,0
R,40,9.40,10.00,19.59,19.96,-0.07,19.59,611.91,-76.23,0.08,19.72,0.00,0
O,40,9.80,10.00,20.62,20.64,-0.00,20.62,629.64,6.33,0.00,19.93,0.00,1
T,40,9.60,10.00,18.74,20.24,0.02,18.74,582.23,-97.37,0.00,19.60,0.00,1
L,40,43.50,49.00,20.00,19.89,-0.01,0.00,593.58,-13.77,0.00,15.00,0.00,1
S,40,38.50,10.00,20.26,19.81,0.12,20.26,623.41,-402.82,0.00,20.26,0.08,0
R,40,9.50,10.00,19.59,19.71,-0.11,19.59,616.29,77.15,0.08,20.09,0.00,0
O,40,9.70,10.00,20.19,20.60,-0.00,20.19,619.23,6.14,0.00,19.58,0.00,1
T,40,9.60,10.00,18.69,19.91,0.02,18.69,580.90,-37.02,0.00,19.60,0.00,1
L,40,44.10,49.00,20.00,20.78,-0.01,0.00,571.03,5.06,0.00,15.00,0.00,1
S,40,38.50,10.00,19.56,19.58,0.14,19.56,613.58,-346.77,0.00,19.56,0.08,0
R,40,9.70,10.00,19.59,19.45,-0.08,19.59,622.33,-93.34,0.08,20.09,0.00,0
O,40,9.80,10.00,20.56,20.68,-0.00,20.56,624.47,4.80,0.00,19.58,0.00,1
T,40,10.00,10.00,20.29,19.40,0.01,20.29,628.94,-12.17,0.00,19.47,0.00,1
L,40,43.90,49.00,20.00,20.30,-0.01,0.00,578.96,-9.28,0.00,15.00,0.00,1
S,40,37.00,10.00,19.56,19.60,0.13,19.56,613.09,-327.67,0.00,19.56,0.08,0
R,40,9.60,10.00,19.59,19.41,-0.08,19.59,624.27,-24.07,0.06,19.88,0.00,0
O,40,9.60,10.00,19.71,20.56,-0.00,19.71,604.71,14.50,0.00,19.58,0.00,1
T,40,9.70,10.00,19.05,19.60,-0.03,19.05,596.53,136.58,0.00,19.47,0.00,1
L,40,43.20,49.00,20.00,19.24,-0.01,0.00,604.94,-13.56,0.00,15.00,0.00,1
R,40,9.90,10.00,19.59,20.27,-0.08,19.59,602.89,-13.53,0.06,19.88,0.00,0
S,40,36.80,10.00,19.31,19.64,0.08,19.31,605.24,-174.46,0.00,19.31,0.06,0
O,40,9.40,10.00,18.84,19.56,-0.00,18.84,603.25,6.04,0.00,19.42,0.00,1
T,40,10.00,10.00,20.25,19.35,0.01,20.25,631.13,-67.99,0.00,19.47,0.00,1
L,40,43.30,49.00,20.00,20.29,-0.01,0.00,581.89,5.44,0.00,15.00,0.00,1
S,40,36.90,10.00,19.31,19.90,0.04,19.31,596.53,-121.42,0.00,19.31,0.06,0
R,40,9.60,10.00,19.59,18.88,-0.08,19.59,635.18,5.96,0.06,19.88,0.00,0
O,40,9.80,10.00,20.42,19.53,-0.00,20.42,641.07,4.60,0.00,19.42,0.00,1
T,40,10.10,10.00,20.66,19.40,0.02,20.66,645.99,-38.87,0.00,19.88,0.00,1
L,40,42.80,49.00,20.00,19.61,-0.00,0.00,598.05,-24.39,0.00,15.00,0.00,1
S,40,36.20,10.00,19.31,19.99,0.08,19.31,590.71,-326.74,0.03,19.31,0.06,0
R,40,10.00,10.00,19.59,19.07,-0.08,19.59,634.24,17.42,0.06,19.76,0.00,0
O,40,9.70,10.00,19.98,19.85,0.00,19.98,626.48,2.50,0.00,20.01,0.00,1
T,40,10.10,10.00,20.68,19.63,0.01,20.68,647.60,-7.31,0.00,19.88,0.00,1
L,40,42.80,49.00,20.00,19.76,0.01,0.00,596.34,-76.22,0.00,15.00,0.00,1
S,40,36.30,10.00,19.23,19.84,0.12,19.23,588.56,-450.48,0.03,19.23,0.06,0
R,40,9.80,10.00,19.59,19.25,-0.08,19.59,632.51,22.64,0.06,19.76,0.00,0
O,40,9.70,10.00,19.95,20.07,-0.00,19.95,620.56,11.28,0.00,20.01,0.00,1
T,40,10.00,10.00,20.28,19.95,-0.03,20.28,634.93,138.48,0.00,19.73,0.03,0
L,40,42.80,49.00,20.00,19.82,0.07,0.00,596.27,-267.42,0.00,15.00,0.00,1
S,40,35.80,10.00,19.23,19.53,0.13,19.23,593.08,-412.52,0.03,19.23,0.06,0
R,40,9.60,10.00,19.59,19.70,-0.07,19.59,622.83,28.88,0.04,19.86,0.00,0
O,40,9.70,10.00,19.91,20.15,0.00,19.91,616.64,2.23,0.00,20.01,0.00,1
T,40,10.00,10.00,20.28,20.24,-0.03,20.28,629.30,75.09,0.00,19.73,0.03,0
L,40,42.80,49.00,20.00,20.31,0.13,0.00,584.42,-402.69,0.00,15.00,0.00,1
S,40,36.10,10.00,19.23,19.12,0.08,19.23,602.16,-256.39,0.04,19.23,0.06,0
R,40,9.80,10.00,19.59,19.81,-0.07,19.59,619.42,35.70,0.04,19.86,0.00,0
T,40,9.80,10.00,19.45,20.21,0.02,19.45,608.74,-91.48,0.00,19.73,0.03,0
O,40,9.70,10.00,19.87,20.07,0.00,19.87,616.60,1.92,0.00,20.06,0.00,1
L,40,42.10,49.00,20.00,20.23,0.13,0.00,584.76,-354.34,0.01,15.00,0.00,1
S,40,37.60,10.00,19.54,19.33,0.03,19.54,605.26,-149.73,0.04,19.54,0.04,0
R,40,9.90,10.00,19.59,19.70,-0.07,19.59,620.87,37.12,0.02,19.86,0.00,0
O,40,9.40,10.00,18.60,20.03,0.00,18.60,583.19,5.45,0.00,20.06,0.00,1
T,40,9.90,10.00,19.84,20.25,0.02,19.84,613.45,-30.65,0.00,19.46,0.04,0
L,40,40.60,49.00,20.00,20.15,0.12,0.00,585.48,-322.55,0.01,15.00,0.00,1
S,40,38.50,10.00,19.54,19.60,0.02,19.54,599.46,-201.00,0.04,19.54,0.04,0
R,40,9.80,10.00,19.59,19.42,-0.02,19.59,627.60,-98.88,0.02,20.17,0.01,0
O,40,9.50,10.00,18.94,20.04,0.00,18.94,583.53,-1.99,0.00,19.31,0.00,1
T,40,10.10,10.00,20.65,20.11,-0.03,20.65,635.80,142.92,0.00,19.46,0.04,0
L,40,39.90,49.00,20.00,20.19,0.07,0.00,583.45,-192.06,0.01,15.00,0.00,1
R,40,9.70,10.00,19.59,19.40,-0.02,19.59,629.23,-48.68,0.02,20.17,0.01,0
S,40,38.80,10.00,19.44,19.56,0.03,19.44,597.49,-255.30,0.04,19.44,0.02,0
T,40,10.10,10.00,20.66,20.17,0.01,20.66,637.85,-78.35,0.00,19.61,0.04,0
O,40,9.60,10.00,19.29,19.92,0.00,19.29,589.58,-0.85,0.00,19.31,0.00,1
L,40,40.10,49.00,20.00,20.27,0.06,0.00,580.30,-240.76,0.01,15.00,0.00,1
S,40,39.80,10.00,19.44,19.42,0.04,19.44,600.40,-287.10,0.04,19.44,0.02,0
R,40,10.00,10.00,19.59,19.44,-0.02,19.59,629.15,-30.12,0.02,20.45,0.01,0
T,41,10.40,10.00,21.91,20.18,0.02,21.91,673.12,-31.09,0.00,19.61,0.04,0
L,40,39.60,49.00,20.00,20.27,0.08,0.00,578.72,-311.15,0.03,15.00,0.00,0
R,40,10.00,10.00,19.59,19.49,-0.02,19.59,628.83,-27.95,0.02,20.45,0.01,0
O,40,9.70,10.00,19.66,19.69,0.00,19.66,601.32,-4.53,0.00,19.31,0.00,1
S,40,40.50,10.00,19.46,19.24,0.08,19.46,605.80,-427.76,0.03,19.46,0.02,0
O,40,9.70,10.00,19.62,19.51,0.00,19.62,604.85,-6.11,0.00,20.18,0.00,1
T,40,10.70,10.00,23.20,20.38,0.01,23.20,711.54,-9.81,0.00,19.61,0.04,0
L,40,39.00,49.00,20.00,20.23,0.08,0.00,578.32,-319.27,0.03,15.00,0.00,0
R,40,9.90,10.00,19.59,19.61,-0.02,19.59,626.17,-19.48,0.02,20.45,0.01,0
S,40,41.80,10.00,19.46,19.22,0.08,19.46,607.75,-368.02,0.03,19.46,0.02,0
L,40,38.10,49.00,20.00,20.15,0.07,0.00,578.88,-297.52,0.03,15.00,0.00,0
R,40,10.00,10.00,19.59,19.50,-0.06,19.59,628.86,128.42,0.00,20.03,0.03,0
O,40,9.90,10.00,20.41,19.19,-0.00,20.41,634.51,16.76,0.00,20.18,0.00,1
O,40,9.80,10.00,19.99,20.09,-0.00,19.99,607.11,11.76,0.00,20.18,0.00,1
T,40,10.50,10.00,22.46,20.88,-0.03,22.46,695.53,153.54,0.00,19.37,0.03,0
L,40,38.60,49.00,20.00,20.24,0.03,0.00,575.79,-163.89,0.05,15.00,0.00,0
R,40,9.80,10.00,19.59,19.45,-0.02,19.59,630.72,-61.96,0.00,20.03,0.03,0
L,40,35.90,49.00,20.00,20.25,0.02,0.00,574.03,-221.40,0.05,15.00,0.00,0
R,40,9.90,10.00,19.59,19.54,-0.02,19.59,629.31,-20.93,0.00,19.85,0.05,0
O,40,9.90,10.00,20.37,20.92,-0.00,20.37,594.85,6.28,0.00,20.18,0.00,1
O,40,10.10,10.00,21.19,20.15,0.00,21.19,633.03,-1.68,0.00,20.18,0.00,1
T,40,11.70,10.00,19.37,21.33,-0.03,19.37,612.47,86.43,0.00,19.37,0.03,0
T,40,14.50,10.00,19.37,21.59,0.02,19.37,594.16,-95.99,0.00,19.37,0.03,0
T,40,19.70,10.00,19.37,21.15,0.02,19.37,592.74,-44.37,0.00,19.37,0.03,0
S,40,44.90,10.00,19.46,20.01,0.03,19.46,588.54,-197.54,0.03,19.46,0.02,0
S,40,48.40,10.00,19.48,19.58,0.01,19.48,596.94,-214.79,0.03,19.48,0.00,0
S,40,49.30,10.00,19.48,19.66,0.00,19.48,594.19,-219.01,0.03,19.48,0.00,0
L,40,35.50,49.00,20.00,20.13,0.07,0.00,575.84,-407.58,0.05,15.00,0.00,0
R,40,10.30,10.00,19.59,19.49,-0.02,19.59,630.89,-5.89,0.00,19.85,0.05,0
S,40,46.90,10.00,19.41,19.71,0.01,19.41,590.09,-262.01,0.04,19.41,0.00,0
O,40,9.80,10.00,19.96,19.91,0.00,19.96,613.31,-9.88,0.00,21.10,0.00,1
T,40,26.70,10.00,19.60,20.63,0.02,19.60,601.96,-27.10,0.00,19.60,0.03,0
L,40,34.30,49.00,20.00,20.03,0.08,0.00,577.63,-380.48,0.05,15.00,0.00,0
R,40,10.40,10.00,19.59,19.53,-0.02,19.59,630.29,0.45,0.00,19.85,0.05,0
S,40,36.40,10.00,19.41,19.67,0.02,19.41,589.41,-291.78,0.04,19.41,0.00,0
O,40,10.00,10.00,20.76,20.08,0.00,20.76,630.01,-1.79,0.00,21.10,0.00,1
T,40,38.40,10.00,19.70,20.39,0.01,19.70,605.02,-11.13,0.00,19.70,0.04,0
L,40,31.10,49.00,20.00,20.18,0.08,0.00,573.47,-363.41,0.05,15.00,0.00,0
S,40,22.90,10.00,19.36,19.62,0.02,19.36,587.92,-281.03,0.04,19.36,0.00,0
R,40,10.40,10.00,19.59,19.52,-0.02,19.59,631.10,-5.52,0.00,20.50,0.05,0
O,40,9.70,10.00,19.53,20.13,0.00,19.53,600.49,-3.76,0.00,19.98,0.00,1
T,40,41.40,10.00,19.70,20.03,-0.03,19.70,610.21,138.17,0.00,19.70,0.04,0
L,40,30.40,49.00,20.00,21.18,0.03,0.00,546.40,-211.00,0.03,15.00,0.00,0
S,40,12.90,10.00,19.36,19.57,0.02,19.36,587.63,-281.23,0.07,19.36,0.00,0
R,40,10.90,10.00,19.59,19.49,-0.02,19.59,632.24,-0.71,0.00,20.50,0.05,0
O,40,9.90,10.00,20.31,20.50,0.00,20.31,608.00,3.98,0.00,19.98,0.00,1
T,40,42.50,10.00,19.53,19.68,-0.03,19.53,613.11,76.15,0.00,19.53,0.07,0
R,40,11.20,10.00,20.78,19.40,-0.01,20.78,666.10,-9.41,0.00,20.78,0.03,0
L,40,23.60,49.00,20.00,19.91,0.02,0.00,572.65,-249.16,0.03,15.00,0.00,0
S,40,11.20,10.00,19.36,19.55,0.02,19.36,587.00,-261.93,0.07,19.36,0.00,0
O,41,9.90,10.00,20.30,20.21,0.00,20.30,614.04,1.83,0.00,19.37,0.00,1
T,40,41.80,10.00,19.53,19.57,0.02,19.53,615.19,-83.88,0.00,19.53,0.07,0
L,40,14.10,49.00,20.00,19.89,0.01,0.00,573.71,-241.12,0.03,15.00,0.00,0
S,40,10.20,10.00,19.36,19.59,0.00,19.36,584.91,-235.79,0.07,19.18,0.00,0
R,40,12.10,10.00,20.78,19.35,-0.01,20.78,675.49,0.14,0.00,20.78,0.03,0
T,41,41.30,10.00,19.53,19.55,0.02,19.53,615.38,-54.29,0.00,19.53,0.07,0
O,40,10.00,10.00,20.70,20.10,-0.00,20.70,627.82,16.78,0.00,19.37,0.00,1
R,40,15.30,10.00,20.78,20.36,-0.02,20.78,657.46,5.65,0.00,20.78,0.03,0
O,40,9.90,10.00,20.29,20.17,-0.01,20.29,618.89,15.53,0.00,19.37,0.00,1
L,40,13.90,49.00,20.00,19.99,0.00,0.00,571.66,-220.45,0.03,15.00,0.00,0
S,40,9.90,10.00,19.36,19.63,-0.01,19.36,582.48,-181.28,0.07,19.18,0.00,0
T,40,40.70,10.00,19.33,19.55,0.07,19.33,609.95,-208.24,0.00,19.33,0.07,0
L,40,8.00,49.00,20.00,20.32,0.01,0.00,563.14,-250.91,0.05,15.00,0.00,0
S,40,9.50,10.00,19.36,19.62,-0.06,19.36,581.15,-26.30,0.07,20.12,0.00,0
R,40,18.30,10.00,19.92,20.17,-0.01,19.92,642.35,-12.63,0.00,19.92,0.03,0
O,40,9.70,10.00,19.45,20.33,-0.00,19.45,593.56,-0.44,0.00,19.13,0.00,1
T,40,39.40,10.00,19.33,19.57,0.09,19.33,608.32,-234.63,0.00,19.33,0.07,0
R,40,24.20,10.00,19.92,19.90,-0.01,19.92,647.92,-0.04,0.00,19.92,0.03,0
T,40,39.50,10.00,19.18,19.73,0.17,19.18,598.87,-514.13,0.00,19.18,0.08,0
O,40,9.70,10.00,19.42,20.29,-0.00,19.42,588.59,6.01,0.00,19.13,0.00,1
S,40,9.70,10.00,19.36,19.51,-0.08,19.36,582.57,-44.09,0.08,20.12,0.00,0
L,40,5.90,49.00,20.00,20.18,0.01,0.00,564.87,-254.16,0.05,15.00,0.00,0
L,40,3.50,49.00,20.00,19.88,0.02,0.00,571.81,-287.04,0.05,15.00,0.00,0
S,40,9.50,10.00,19.36,19.54,-0.08,19.36,580.91,-34.23,0.08,20.12,0.00,0
R,40,44.00,10.00,19.70,20.44,-0.01,19.70,628.12,8.60,0.00,19.70,0.05,0
